"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,6,7,0,0,997,0
2.0,0,6,9,0,0,995,0
3.0,0,7,9,0,1,993,0
4.0,0,9,9,0,1,991,0
5.0,0,9,10,0,1,990,0
6.0,0,10,12,0,1,987,0
7.0,0,11,12,0,1,986,0
8.0,0,12,13,0,1,984,0
9.0,0,12,15,0,1,982,0
10.0,0,12,16,0,1,981,0
11.0,0,13,17,0,2,978,0
12.0,0,15,18,0,2,975,0
13.0,0,17,20,0,2,971,0
14.0,0,17,20,0,3,970,0
15.0,0,19,24,0,3,964,0
16.0,0,20,24,0,3,963,0
17.0,0,21,27,0,3,959,0
18.0,0,23,29,0,5,953,0
19.0,0,27,31,0,5,947,0
20.0,0,30,33,0,6,941,0
21.0,0,32,29,0,13,936,0
22.0,0,35,28,0,16,931,0
23.0,0,39,28,0,18,925,0
24.0,0,47,29,0,18,916,0
25.0,0,48,29,0,20,913,0
26.0,0,49,30,0,23,908,0
27.0,0,53,32,0,28,897,0
28.0,0,61,32,0,29,888,0
29.0,0,65,32,0,31,882,0
30.0,0,70,35,0,35,870,0
31.0,0,75,39,0,36,860,0
32.0,0,75,39,0,39,857,0
33.0,0,75,39,0,44,852,0
34.0,0,76,38,0,50,846,0
35.0,0,84,37,0,53,836,0
36.0,0,89,36,0,59,826,0
37.0,0,95,38,0,61,816,0
38.0,0,101,36,0,66,807,0
39.0,0,102,33,0,73,802,0
40.0,0,106,34,0,80,790,0
41.0,0,108,33,0,87,782,0
42.0,0,111,35,0,92,772,0
43.0,0,117,38,0,96,759,0
44.0,0,120,38,0,101,751,0
45.0,0,125,43,0,109,733,0
46.0,0,126,46,0,112,726,0
47.0,0,126,48,0,117,719,0
48.0,0,127,47,0,125,711,0
49.0,0,125,48,0,133,704,0
50.0,0,130,51,0,139,690,0
51.0,0,129,49,0,152,680,0
52.0,0,126,47,0,164,673,0
53.0,0,133,53,0,166,658,0
54.0,0,136,52,0,172,650,0
55.0,0,135,57,0,178,640,0
56.0,0,134,60,0,187,629,0
57.0,0,135,62,0,199,614,0
58.0,0,133,60,0,210,607,0
59.0,0,131,65,0,221,593,0
60.0,0,129,70,0,226,585,0
61.0,0,124,69,0,237,580,0
62.0,0,122,75,0,246,567,0
63.0,0,126,71,0,258,555,0
64.0,0,128,70,0,269,543,0
65.0,0,129,70,0,280,531,0
66.0,0,123,66,0,299,522,0
67.0,0,126,66,0,308,510,0
68.0,0,125,65,0,314,506,0
69.0,0,123,69,0,323,495,0
70.0,0,120,71,0,332,487,0
71.0,0,121,70,0,342,477,0
72.0,0,120,68,0,352,470,0
73.0,0,121,67,0,357,465,0
74.0,0,110,64,0,376,460,0
75.0,0,107,63,0,383,457,0
76.0,0,109,62,0,394,445,0
77.0,0,106,65,0,405,434,0
78.0,0,106,60,0,418,426,0
79.0,0,110,58,0,425,417,0
80.0,0,109,54,0,437,410,0
81.0,0,110,51,0,445,404,0
82.0,0,112,51,0,449,398,0
83.0,0,112,50,0,458,390,0
84.0,0,108,46,0,472,384,0
85.0,0,105,42,0,486,377,0
86.0,0,98,41,0,498,373,0
87.0,0,97,39,0,505,369,0
88.0,0,99,35,0,517,359,0
89.0,0,99,36,0,521,354,0
90.0,0,98,32,0,532,348,0
91.0,0,101,30,0,539,340,0
92.0,0,100,32,0,547,331,0
93.0,0,103,31,0,554,322,0
94.0,0,101,31,0,559,319,0
95.0,0,102,30,0,564,314,0
96.0,0,106,28,0,567,309,0
97.0,0,107,25,0,576,302,0
98.0,0,101,21,0,590,298,0
99.0,0,99,22,0,598,291,0
100.0,0,93,23,0,608,286,0
101.0,0,91,23,0,613,283,0
102.0,0,87,24,0,619,280,0
103.0,0,85,24,0,624,277,0
104.0,0,84,26,0,629,271,0
105.0,0,79,31,0,636,264,0
106.0,0,76,36,0,641,257,0
107.0,0,74,34,0,646,256,0
108.0,0,74,32,0,650,254,0
109.0,0,72,32,0,659,247,0
110.0,0,69,31,0,664,246,0
111.0,0,65,31,0,668,246,0
112.0,0,59,29,0,677,245,0
113.0,0,55,29,0,685,241,0
114.0,0,50,27,0,694,239,0
115.0,0,49,27,0,697,237,0
116.0,0,46,27,0,702,235,0
117.0,0,43,26,0,708,233,0
118.0,0,37,26,0,715,232,0
119.0,0,34,25,0,720,231,0
120.0,0,32,22,0,728,228,0
121.0,0,32,23,0,730,225,0
122.0,0,30,23,0,733,224,0
123.0,0,28,22,0,736,224,0
124.0,0,27,22,0,739,222,0
125.0,0,26,18,0,746,220,0
126.0,0,25,14,0,752,219,0
127.0,0,25,11,0,757,217,0
128.0,0,23,14,0,759,214,0
129.0,0,21,14,0,761,214,0
130.0,0,18,11,0,768,213,0
131.0,0,18,10,0,769,213,0
132.0,0,19,11,0,770,210,0
133.0,0,18,11,0,771,210,0
134.0,0,17,8,0,775,210,0
135.0,0,14,8,0,778,210,0
136.0,0,15,9,0,779,207,0
137.0,0,15,9,0,780,206,0
138.0,0,13,9,0,782,206,0
139.0,0,13,9,0,782,206,0
140.0,0,14,9,0,783,204,0
141.0,0,12,9,0,786,203,0
142.0,0,12,7,0,788,203,0
143.0,0,11,8,0,789,202,0
144.0,0,11,8,0,789,202,0
145.0,0,10,9,0,790,201,0
146.0,0,8,9,0,792,201,0
147.0,0,7,9,0,793,201,0
148.0,0,5,9,0,795,201,0
149.0,0,5,6,0,798,201,0
150.0,0,5,5,0,799,201,0
151.0,0,4,5,0,800,201,0
152.0,0,4,5,0,800,201,0
153.0,0,3,5,0,801,201,0
154.0,0,3,4,0,802,201,0
155.0,0,4,3,0,803,200,0
156.0,0,4,3,0,803,200,0
157.0,0,2,3,0,805,200,0
158.0,0,2,2,0,806,200,0
159.0,0,2,2,0,806,200,0
160.0,0,2,2,0,806,200,0
161.0,0,1,2,0,808,199,0
162.0,0,1,2,0,808,199,0
163.0,0,1,2,0,808,199,0
164.0,0,1,2,0,808,199,0
165.0,0,1,2,0,808,199,0
166.0,0,1,1,0,809,199,0
167.0,0,1,1,0,809,199,0
168.0,0,1,1,0,809,199,0
169.0,0,1,1,0,809,199,0
170.0,0,1,1,0,809,199,0
171.0,0,1,1,0,809,199,0
172.0,0,1,0,0,810,199,0
173.0,0,1,0,0,810,199,0
174.0,0,1,0,0,810,199,0
175.0,0,1,0,0,810,199,0
176.0,0,0,0,0,811,199,0
177.0,0,0,0,0,811,199,0
