"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,11,12,0,0,997,0
2.0,0,11,14,0,1,994,0
3.0,0,11,17,0,1,991,0
4.0,0,11,19,0,1,989,0
5.0,0,13,19,0,1,987,0
6.0,0,13,20,0,1,986,0
7.0,0,15,22,0,1,982,0
8.0,0,19,22,0,2,977,0
9.0,0,20,23,0,2,975,0
10.0,0,20,24,0,2,974,0
11.0,0,20,26,0,2,972,0
12.0,0,23,27,0,3,967,0
13.0,0,23,30,0,4,963,0
14.0,0,23,32,0,5,960,0
15.0,0,23,32,0,7,958,0
16.0,0,26,35,0,7,952,0
17.0,0,27,34,0,10,949,0
18.0,0,30,36,0,10,944,0
19.0,0,30,38,0,11,941,0
20.0,0,30,42,0,11,937,0
21.0,0,24,35,0,26,935,0
22.0,0,26,36,0,29,929,0
23.0,0,26,35,0,33,926,0
24.0,0,27,42,0,34,917,0
25.0,0,27,45,0,36,912,0
26.0,0,27,49,0,37,907,0
27.0,0,28,49,0,38,905,0
28.0,0,28,50,0,44,898,0
29.0,0,28,50,0,49,893,0
30.0,0,27,55,0,52,886,0
31.0,0,25,57,0,59,879,0
32.0,0,26,56,0,61,877,0
33.0,0,23,57,0,64,876,0
34.0,0,25,61,0,68,866,0
35.0,0,24,66,0,69,861,0
36.0,0,21,69,0,72,858,0
37.0,0,19,71,0,76,854,0
38.0,0,18,75,0,79,848,0
39.0,0,16,80,0,84,840,0
40.0,0,16,76,0,90,838,0
41.0,0,15,76,0,95,834,0
42.0,0,17,76,0,97,830,0
43.0,0,14,81,0,103,822,0
44.0,0,15,79,0,106,820,0
45.0,0,16,79,0,113,812,0
46.0,0,15,81,0,119,805,0
47.0,0,14,81,0,124,801,0
48.0,0,13,84,0,127,796,0
49.0,0,11,80,0,136,793,0
50.0,0,11,83,0,141,785,0
51.0,0,12,75,0,150,783,0
52.0,0,12,74,0,157,777,0
53.0,0,12,76,0,159,773,0
54.0,0,11,81,0,161,767,0
55.0,0,9,81,0,169,761,0
