"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,6,5,0,0,999,0
2.0,0,6,5,0,0,999,0
3.0,0,9,6,0,0,995,0
4.0,0,11,7,0,1,991,0
5.0,0,12,8,0,1,989,0
6.0,0,12,9,0,2,987,0
7.0,0,14,9,0,2,985,0
8.0,0,15,12,0,2,981,0
9.0,0,17,13,0,2,978,0
10.0,0,18,16,0,2,974,0
11.0,0,19,20,0,3,968,0
12.0,0,21,22,0,3,964,0
13.0,0,23,22,0,4,961,0
14.0,0,27,22,0,4,957,0
15.0,0,31,23,0,4,952,0
16.0,0,34,26,0,4,946,0
17.0,0,38,29,0,5,938,0
18.0,0,44,29,0,6,931,0
19.0,0,45,35,0,6,924,0
20.0,0,48,40,0,7,915,0
21.0,0,45,34,0,17,914,0
22.0,0,49,34,0,20,907,0
23.0,0,59,42,0,21,888,0
24.0,0,63,44,0,25,878,0
25.0,0,66,47,0,28,869,0
26.0,0,68,52,0,30,860,0
27.0,0,70,52,0,34,854,0
28.0,0,73,58,0,36,843,0
29.0,0,78,63,0,42,827,0
30.0,0,82,65,0,46,817,0
31.0,0,86,65,0,50,809,0
32.0,0,89,64,0,59,798,0
33.0,0,91,63,0,64,792,0
34.0,0,90,66,0,69,785,0
35.0,0,92,66,0,75,777,0
36.0,0,94,68,0,80,768,0
37.0,0,98,67,0,86,759,0
38.0,0,101,68,0,96,745,0
39.0,0,104,68,0,103,735,0
40.0,0,109,68,0,110,723,0
41.0,0,112,68,0,118,712,0
42.0,0,119,69,0,120,702,0
43.0,0,118,71,0,127,694,0
44.0,0,115,69,0,141,685,0
45.0,0,116,68,0,151,675,0
46.0,0,118,68,0,161,663,0
47.0,0,126,69,0,170,645,0
48.0,0,127,71,0,175,637,0
49.0,0,128,73,0,183,626,0
50.0,0,126,72,0,197,615,0
51.0,0,121,74,0,208,607,0
52.0,0,122,75,0,213,600,0
53.0,0,121,74,0,225,590,0
54.0,0,124,78,0,234,574,0
55.0,0,128,78,0,242,562,0
56.0,0,124,81,0,252,553,0
57.0,0,125,84,0,260,541,0
58.0,0,126,85,0,269,530,0
59.0,0,128,91,0,282,509,0
60.0,0,122,97,0,292,499,0
61.0,0,120,96,0,305,489,0
62.0,0,119,91,0,318,482,0
63.0,0,119,97,0,328,466,0
64.0,0,121,97,0,336,456,0
65.0,0,124,92,0,348,446,0
66.0,0,132,90,0,357,431,0
67.0,0,131,87,0,367,425,0
68.0,0,124,87,0,384,415,0
69.0,0,129,88,0,391,402,0
70.0,0,130,84,0,402,394,0
71.0,0,131,82,0,414,383,0
72.0,0,130,80,0,423,377,0
73.0,0,135,83,0,430,362,0
74.0,0,137,85,0,439,349,0
75.0,0,134,83,0,453,340,0
76.0,0,133,81,0,465,331,0
77.0,0,131,80,0,475,324,0
78.0,0,130,76,0,487,317,0
79.0,0,125,75,0,501,309,0
80.0,0,123,70,0,515,302,0
81.0,0,118,62,0,532,298,0
82.0,0,115,60,0,541,294,0
83.0,0,111,64,0,548,287,0
84.0,0,109,59,0,561,281,0
85.0,0,105,59,0,572,274,0
86.0,0,100,58,0,582,270,0
87.0,0,90,58,0,597,265,0
88.0,0,87,60,0,603,260,0
89.0,0,85,59,0,612,254,0
90.0,0,85,54,0,624,247,0
91.0,0,81,55,0,633,241,0
92.0,0,80,53,0,641,236,0
93.0,0,83,51,0,645,231,0
94.0,0,75,46,0,661,228,0
95.0,0,69,42,0,674,225,0
96.0,0,66,41,0,683,220,0
97.0,0,67,43,0,688,212,0
98.0,0,67,39,0,695,209,0
99.0,0,62,39,0,702,207,0
100.0,0,62,35,0,709,204,0
101.0,0,57,36,0,716,201,0
102.0,0,56,37,0,719,198,0
103.0,0,59,34,0,723,194,0
104.0,0,57,31,0,730,192,0
105.0,0,53,29,0,736,192,0
106.0,0,53,25,0,742,190,0
107.0,0,50,25,0,747,188,0
108.0,0,47,23,0,753,187,0
109.0,0,48,21,0,757,184,0
110.0,0,47,18,0,762,183,0
111.0,0,42,17,0,769,182,0
112.0,0,41,12,0,775,182,0
113.0,0,39,12,0,779,180,0
114.0,0,39,12,0,782,177,0
115.0,0,38,12,0,785,175,0
116.0,0,38,10,0,788,174,0
117.0,0,34,9,0,793,174,0
118.0,0,29,9,0,798,174,0
119.0,0,25,9,0,803,173,0
120.0,0,23,8,0,806,173,0
121.0,0,21,8,0,809,172,0
122.0,0,22,5,0,812,171,0
123.0,0,21,3,0,815,171,0
124.0,0,19,3,0,819,169,0
125.0,0,18,2,0,821,169,0
126.0,0,17,2,0,822,169,0
127.0,0,18,2,0,823,167,0
128.0,0,18,1,0,825,166,0
129.0,0,18,1,0,826,165,0
130.0,0,17,1,0,828,164,0
131.0,0,17,1,0,828,164,0
132.0,0,16,1,0,829,164,0
133.0,0,16,1,0,829,164,0
134.0,0,14,1,0,831,164,0
135.0,0,13,1,0,833,163,0
136.0,0,12,0,0,835,163,0
137.0,0,11,0,0,836,163,0
138.0,0,10,0,0,837,163,0
139.0,0,10,0,0,837,163,0
140.0,0,9,0,0,838,163,0
141.0,0,10,0,0,838,162,0
142.0,0,9,0,0,839,162,0
143.0,0,8,0,0,840,162,0
144.0,0,8,0,0,840,162,0
145.0,0,5,0,0,843,162,0
146.0,0,4,0,0,844,162,0
147.0,0,4,0,0,844,162,0
148.0,0,3,0,0,845,162,0
149.0,0,3,0,0,845,162,0
150.0,0,3,0,0,845,162,0
151.0,0,2,0,0,846,162,0
152.0,0,2,0,0,846,162,0
153.0,0,1,0,0,847,162,0
154.0,0,1,0,0,847,162,0
155.0,0,1,0,0,847,162,0
156.0,0,1,0,0,847,162,0
157.0,0,1,0,0,847,162,0
158.0,0,1,0,0,847,162,0
159.0,0,1,0,0,847,162,0
160.0,0,1,0,0,847,162,0
161.0,0,1,0,0,847,162,0
162.0,0,0,0,0,848,162,0
163.0,0,0,0,0,848,162,0
164.0,0,0,0,0,848,162,0
165.0,0,0,0,0,848,162,0
166.0,0,0,0,0,848,162,0
167.0,0,0,0,0,848,162,0
168.0,0,0,0,0,848,162,0
169.0,0,0,0,0,848,162,0
170.0,0,0,0,0,848,162,0
171.0,0,0,0,0,848,162,0
172.0,0,0,0,0,848,162,0
