"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,6,4,0,1,999,0
2.0,0,9,4,0,1,996,0
3.0,0,12,5,0,1,992,0
4.0,0,14,5,0,1,990,0
5.0,0,17,5,0,1,987,0
6.0,0,20,6,0,1,983,0
7.0,0,25,9,0,1,975,0
8.0,0,25,9,0,1,975,0
9.0,0,32,9,0,1,968,0
10.0,0,40,10,0,1,959,0
11.0,0,44,10,0,2,954,0
12.0,0,49,11,0,2,948,0
13.0,0,55,14,0,2,939,0
14.0,0,60,18,0,3,929,0
15.0,0,64,20,0,5,921,0
16.0,0,65,20,0,6,919,0
17.0,0,72,23,0,7,908,0
18.0,0,82,24,0,7,897,0
19.0,0,89,28,0,7,886,0
20.0,0,92,32,0,8,878,0
21.0,0,89,31,0,18,872,0
22.0,0,94,34,0,19,863,0
23.0,0,100,36,0,24,850,0
24.0,0,100,37,0,28,845,0
25.0,0,108,39,0,30,833,0
26.0,0,109,41,0,33,827,0
27.0,0,118,44,0,36,812,0
28.0,0,120,43,0,46,801,0
29.0,0,131,44,0,48,787,0
30.0,0,128,47,0,60,775,0
31.0,0,130,50,0,70,760,0
32.0,0,133,51,0,75,751,0
33.0,0,131,57,0,83,739,0
34.0,0,134,57,0,91,728,0
35.0,0,136,57,0,99,718,0
36.0,0,136,55,0,106,713,0
37.0,0,143,60,0,109,698,0
38.0,0,143,58,0,121,688,0
39.0,0,140,61,0,132,677,0
40.0,0,138,57,0,146,669,0
41.0,0,139,57,0,153,661,0
42.0,0,144,57,0,161,648,0
43.0,0,143,53,0,172,642,0
44.0,0,146,54,0,183,627,0
45.0,0,144,53,0,189,624,0
46.0,0,143,53,0,203,611,0
47.0,0,148,56,0,211,595,0
48.0,0,145,57,0,228,580,0
49.0,0,145,57,0,238,570,0
50.0,0,141,56,0,250,563,0
51.0,0,133,55,0,264,558,0
52.0,0,131,51,0,277,551,0
53.0,0,133,49,0,287,541,0
54.0,0,134,45,0,300,531,0
55.0,0,134,44,0,310,522,0
56.0,0,134,42,0,316,518,0
57.0,0,132,45,0,322,511,0
58.0,0,128,40,0,336,506,0
59.0,0,128,41,0,345,496,0
60.0,0,126,38,0,355,491,0
61.0,0,125,38,0,364,483,0
62.0,0,129,34,0,373,474,0
63.0,0,125,31,0,382,472,0
64.0,0,127,30,0,390,463,0
65.0,0,125,28,0,405,452,0
66.0,0,134,31,0,408,437,0
67.0,0,127,32,0,420,431,0
68.0,0,128,29,0,433,420,0
69.0,0,127,28,0,444,411,0
70.0,0,130,29,0,453,398,0
71.0,0,130,30,0,459,391,0
72.0,0,134,27,0,465,384,0
73.0,0,128,27,0,475,380,0
74.0,0,123,27,0,484,376,0
75.0,0,125,26,0,492,367,0
76.0,0,123,25,0,501,361,0
77.0,0,124,24,0,507,355,0
78.0,1,123,22,0,515,349,0
79.0,1,125,21,0,520,343,0
80.0,1,127,20,0,527,335,0
81.0,1,129,21,0,534,325,0
82.0,1,124,19,0,545,321,0
83.0,1,120,18,0,553,318,0
84.0,1,122,18,0,556,313,0
85.0,1,114,15,0,569,311,0
86.0,1,105,13,0,581,310,0
87.0,1,100,12,0,591,306,0
88.0,1,96,10,0,599,304,0
89.0,1,92,10,0,608,299,0
90.0,1,89,10,0,615,295,0
91.0,1,88,8,0,627,286,0
92.0,1,86,7,0,637,279,0
93.0,1,83,7,0,641,278,0
94.0,1,83,7,0,644,275,0
95.0,1,84,7,0,646,272,0
96.0,1,82,5,0,654,268,0
97.0,1,79,5,0,659,266,0
98.0,1,81,5,0,663,260,0
99.0,1,86,5,0,666,252,0
100.0,1,85,4,0,672,248,0
101.0,1,84,3,0,680,242,0
102.0,1,79,1,0,690,239,0
103.0,1,78,1,0,693,237,0
104.0,1,77,1,0,697,234,0
105.0,1,80,1,0,702,226,0
106.0,1,87,1,0,704,217,0
107.0,1,90,1,0,705,213,0
108.0,1,89,0,0,710,210,0
109.0,1,89,0,0,713,207,0
110.0,1,84,0,0,720,205,0
111.0,1,83,0,0,724,202,0
112.0,1,76,0,0,732,201,0
113.0,1,72,0,0,739,198,0
114.0,1,73,0,0,740,196,0
115.0,1,75,0,0,742,192,0
116.0,1,73,0,0,747,189,0
117.0,1,71,0,0,753,185,0
118.0,1,72,0,0,756,181,0
119.0,1,69,0,0,760,180,0
120.0,1,68,0,0,766,175,0
121.0,1,64,0,0,771,174,0
122.0,1,61,0,0,776,172,0
123.0,1,60,0,0,779,170,0
124.0,1,58,0,0,782,169,0
125.0,1,60,0,0,783,166,0
126.0,1,58,0,0,790,161,0
127.0,1,53,0,0,795,161,0
128.0,1,53,0,0,799,157,0
129.0,1,52,0,0,802,155,0
130.0,1,51,0,0,804,154,0
131.0,1,50,0,0,807,152,0
132.0,1,48,0,0,810,151,0
133.0,1,46,0,0,812,151,0
134.0,1,46,0,0,814,149,0
135.0,1,44,0,0,816,149,0
136.0,1,40,0,0,820,149,0
137.0,1,39,0,0,823,147,0
138.0,1,36,0,0,827,146,0
139.0,1,34,0,0,830,145,0
140.0,1,33,0,0,831,145,0
141.0,1,30,0,0,834,145,0
142.0,1,32,0,0,835,142,0
143.0,1,29,0,0,838,142,0
144.0,1,27,0,0,840,142,0
145.0,1,27,0,0,841,141,0
146.0,1,24,0,0,844,141,0
147.0,1,21,0,0,848,140,0
148.0,1,21,0,0,848,140,0
149.0,1,16,0,0,853,140,0
150.0,1,14,0,0,855,140,0
151.0,1,13,0,0,856,140,0
152.0,1,12,0,0,857,140,0
153.0,1,10,0,0,859,140,0
154.0,1,10,0,0,859,140,0
155.0,1,7,0,0,862,140,0
156.0,1,7,0,0,862,140,0
157.0,1,7,0,0,862,140,0
158.0,1,5,0,0,864,140,0
159.0,1,4,0,0,865,140,0
160.0,1,4,0,0,865,140,0
161.0,1,4,0,0,865,140,0
162.0,1,4,0,0,865,140,0
163.0,1,2,0,0,867,140,0
164.0,1,3,0,0,867,139,0
165.0,1,3,0,0,867,139,0
166.0,1,3,0,0,868,138,0
167.0,1,3,0,0,868,138,0
168.0,1,3,0,0,869,137,0
169.0,1,3,0,0,869,137,0
170.0,1,3,0,0,869,137,0
171.0,1,3,0,0,869,137,0
172.0,1,3,0,0,869,137,0
173.0,1,3,0,0,869,137,0
174.0,1,3,0,0,869,137,0
175.0,1,3,0,0,869,137,0
176.0,1,2,0,0,870,137,0
177.0,1,2,0,0,870,137,0
178.0,1,2,0,0,870,137,0
179.0,1,2,0,0,870,137,0
180.0,1,2,0,0,870,137,0
181.0,1,2,0,0,870,137,0
182.0,1,2,0,0,870,137,0
183.0,1,2,0,0,870,137,0
184.0,1,2,0,0,870,137,0
185.0,1,1,0,0,871,137,0
186.0,1,1,0,0,871,137,0
187.0,1,0,0,0,872,137,0
