"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,5,7,0,0,998,0
2.0,0,5,7,0,0,998,0
3.0,0,6,7,0,0,997,0
4.0,0,7,8,0,0,995,0
5.0,0,9,8,0,0,993,0
6.0,0,9,8,0,1,992,0
7.0,0,9,9,0,1,991,0
8.0,0,10,9,0,1,990,0
9.0,0,13,9,0,1,987,0
10.0,0,15,11,0,1,983,0
11.0,0,14,11,0,2,983,0
12.0,0,17,13,0,2,978,0
13.0,0,19,14,0,2,975,0
14.0,0,20,14,0,2,974,0
15.0,0,21,15,0,2,972,0
16.0,0,22,17,0,3,968,0
17.0,0,25,17,0,4,964,0
18.0,0,27,19,0,5,959,0
19.0,0,28,20,0,5,957,0
20.0,0,29,21,0,6,954,0
21.0,0,29,21,0,16,944,0
22.0,0,33,22,0,17,938,0
23.0,0,33,23,0,17,937,0
24.0,0,36,24,0,19,931,0
25.0,0,39,23,0,22,926,0
26.0,0,43,25,0,24,918,0
27.0,0,47,28,0,25,910,0
28.0,0,53,30,0,25,902,0
29.0,0,56,33,0,25,896,0
30.0,0,58,32,0,28,892,0
31.0,0,61,33,0,31,885,0
32.0,0,68,37,0,31,874,0
33.0,0,71,39,0,37,863,0
34.0,0,77,40,0,41,852,0
35.0,0,79,40,0,44,847,0
36.0,0,82,42,0,45,841,0
37.0,0,83,45,0,49,833,0
38.0,0,84,46,0,54,826,0
39.0,0,86,48,0,60,816,0
40.0,0,90,51,0,64,805,0
41.0,0,93,54,0,67,796,0
42.0,0,89,53,0,76,792,0
43.0,0,88,51,0,85,786,0
44.0,0,96,52,0,86,776,0
45.0,0,102,55,0,91,762,0
46.0,0,106,53,0,98,753,0
47.0,0,103,53,0,108,746,0
48.0,0,106,50,0,118,736,0
49.0,0,109,47,0,126,728,0
50.0,0,118,45,0,132,715,0
51.0,0,119,47,0,135,709,0
52.0,0,116,45,0,145,704,0
53.0,0,117,46,0,149,698,0
54.0,0,121,44,0,157,688,0
55.0,0,119,42,0,169,680,0
56.0,0,121,43,0,174,672,0
57.0,0,124,42,0,181,663,0
58.0,0,128,36,0,192,654,0
59.0,0,129,37,0,199,645,0
60.0,0,128,38,0,211,633,0
61.0,0,129,39,0,221,621,0
62.0,0,130,35,0,232,613,0
63.0,0,135,33,0,238,604,0
64.0,0,137,35,0,242,596,0
65.0,0,133,33,0,250,594,0
