"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,3,11,0,0,999,0
2.0,0,3,11,0,1,998,0
3.0,0,3,11,0,1,998,0
4.0,0,3,11,0,1,998,0
5.0,0,3,12,0,1,997,0
6.0,0,6,14,0,1,992,0
7.0,0,6,14,0,1,992,0
8.0,0,6,15,0,1,991,0
9.0,0,6,15,0,2,990,0
10.0,0,6,15,0,2,990,0
11.0,0,6,15,0,2,990,0
12.0,0,6,15,0,2,990,0
13.0,0,6,17,0,2,988,0
14.0,0,6,20,0,3,984,0
15.0,0,6,24,0,3,980,0
16.0,0,6,27,0,3,977,0
17.0,0,7,28,0,3,975,0
18.0,0,8,28,0,3,974,0
19.0,0,9,32,0,3,969,0
20.0,0,9,34,0,4,966,0
21.0,0,6,28,0,15,964,0
22.0,0,6,29,0,15,963,0
23.0,0,6,31,0,16,960,0
24.0,0,6,32,0,16,959,0
25.0,0,6,34,0,16,957,0
26.0,0,6,36,0,18,953,0
27.0,0,3,36,0,24,950,0
28.0,0,4,38,0,24,947,0
29.0,0,4,40,0,25,944,0
30.0,0,4,42,0,26,941,0
31.0,0,4,45,0,26,938,0
32.0,0,4,48,0,27,934,0
33.0,0,4,50,0,28,931,0
34.0,0,4,50,0,32,927,0
35.0,0,4,47,0,36,926,0
36.0,0,4,47,0,39,923,0
37.0,0,4,48,0,43,918,0
38.0,0,3,49,0,46,915,0
39.0,0,3,50,0,48,912,0
40.0,0,3,46,0,54,910,0
41.0,0,3,46,0,56,908,0
42.0,0,3,45,0,59,906,0
43.0,0,3,48,0,60,902,0
44.0,0,3,46,0,63,901,0
45.0,0,3,47,0,64,899,0
46.0,0,5,46,0,66,896,0
47.0,0,5,43,0,69,896,0
48.0,0,6,41,0,73,893,0
49.0,0,6,41,0,75,891,0
50.0,0,6,40,0,78,889,0
51.0,0,7,42,0,81,883,0
52.0,0,7,42,0,83,881,0
53.0,0,9,41,0,85,878,0
54.0,0,9,43,0,87,874,0
55.0,0,11,42,0,90,870,0
56.0,0,11,48,0,91,863,0
57.0,0,10,46,0,96,861,0
58.0,0,10,42,0,101,860,0
59.0,0,10,40,0,104,859,0
60.0,0,9,43,0,107,854,0
61.0,0,9,45,0,109,850,0
62.0,0,9,43,0,114,847,0
63.0,0,9,43,0,116,845,0
64.0,0,10,46,0,119,838,0
65.0,0,11,47,0,120,835,0
66.0,0,10,50,0,124,829,0
67.0,0,8,56,0,127,822,0
68.0,0,8,60,0,128,817,0
69.0,0,7,60,0,131,815,0
70.0,0,8,61,0,133,811,0
71.0,0,8,62,0,135,808,0
72.0,0,7,61,0,140,805,0
73.0,0,8,59,0,142,804,0
74.0,0,7,64,0,144,798,0
75.0,0,7,61,0,148,797,0
76.0,0,4,64,0,152,793,0
77.0,0,4,60,0,159,790,0
78.0,0,4,61,0,160,788,0
79.0,0,4,63,0,161,785,0
80.0,0,4,64,0,162,783,0
81.0,0,4,62,0,167,780,0
82.0,0,3,61,0,171,778,0
83.0,0,3,62,0,172,776,0
84.0,0,2,62,0,174,775,0
85.0,0,1,57,0,182,773,0
86.0,0,1,58,0,183,771,0
87.0,0,1,56,0,188,768,0
88.0,0,1,50,0,196,766,0
89.0,0,1,48,0,201,763,0
90.0,0,1,48,0,203,761,0
91.0,0,1,46,0,206,760,0
92.0,0,1,43,0,210,759,0
93.0,0,2,43,0,213,755,0
94.0,0,1,47,0,216,749,0
95.0,0,1,40,0,223,749,0
96.0,0,1,40,0,224,748,0
97.0,0,1,38,0,228,746,0
98.0,0,1,35,0,232,745,0
99.0,0,1,33,0,234,745,0
100.0,0,1,35,0,236,741,0
101.0,0,1,34,0,237,741,0
102.0,0,2,33,0,239,739,0
103.0,0,2,36,0,241,734,0
104.0,0,2,36,0,243,732,0
105.0,0,2,35,0,244,732,0
106.0,0,2,33,0,246,732,0
107.0,0,2,33,0,247,731,0
108.0,0,2,32,0,249,730,0
109.0,0,2,33,0,250,728,0
110.0,0,2,32,0,253,726,0
111.0,0,2,32,0,254,725,0
112.0,0,2,36,0,255,720,0
113.0,0,1,40,0,257,715,0
114.0,0,0,38,0,262,713,0
115.0,0,0,33,0,267,713,0
116.0,0,0,32,0,268,713,0
117.0,0,0,31,0,270,712,0
118.0,0,0,28,0,273,712,0
119.0,0,0,27,0,274,712,0
120.0,0,0,27,0,275,711,0
121.0,0,0,26,0,277,710,0
122.0,0,0,28,0,277,708,0
123.0,0,0,28,0,278,707,0
124.0,0,0,26,0,282,705,0
125.0,0,0,25,0,284,704,0
126.0,0,0,25,0,284,704,0
127.0,0,0,24,0,285,704,0
128.0,0,0,25,0,286,702,0
129.0,0,0,25,0,287,701,0
130.0,0,0,25,0,290,698,0
131.0,0,0,25,0,292,696,0
132.0,0,0,25,0,294,694,0
133.0,0,0,21,0,298,694,0
134.0,0,0,18,0,302,693,0
135.0,0,0,17,0,304,692,0
136.0,0,0,18,0,304,691,0
137.0,0,0,18,0,305,690,0
138.0,0,0,18,0,305,690,0
139.0,0,0,19,0,305,689,0
140.0,0,0,20,0,305,688,0
141.0,0,0,23,0,305,685,0
142.0,0,0,25,0,306,682,0
143.0,0,0,24,0,307,682,0
144.0,0,0,24,0,308,681,0
145.0,0,0,23,0,309,681,0
146.0,0,0,23,0,310,680,0
147.0,0,0,25,0,310,678,0
148.0,0,0,25,0,310,678,0
149.0,0,0,23,0,312,678,0
150.0,0,0,22,0,313,678,0
151.0,0,0,21,0,317,675,0
152.0,0,0,19,0,319,675,0
153.0,0,0,20,0,321,672,0
154.0,0,0,20,0,321,672,0
155.0,0,0,19,0,322,672,0
156.0,0,0,19,0,324,670,0
157.0,0,0,18,0,325,670,0
158.0,0,0,18,0,325,670,0
159.0,0,0,19,0,325,669,0
160.0,0,0,18,0,326,669,0
161.0,0,0,17,0,327,669,0
162.0,0,0,14,0,330,669,0
163.0,0,0,12,0,333,668,0
164.0,0,0,12,0,333,668,0
165.0,0,0,10,0,335,668,0
166.0,0,0,10,0,335,668,0
167.0,0,0,10,0,335,668,0
168.0,0,0,8,0,337,668,0
169.0,0,0,8,0,337,668,0
170.0,0,0,9,0,337,667,0
171.0,0,0,9,0,337,667,0
172.0,0,0,7,0,339,667,0
173.0,0,0,7,0,339,667,0
174.0,0,0,5,0,341,667,0
175.0,0,0,5,0,341,667,0
176.0,0,0,5,0,341,667,0
177.0,0,0,3,0,343,667,0
178.0,0,0,3,0,343,667,0
179.0,0,0,3,0,343,667,0
