"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,11,10,0,0,999,0
2.0,0,10,9,0,2,999,0
3.0,0,12,9,0,2,997,0
4.0,0,12,9,0,2,997,0
5.0,0,13,9,0,2,996,0
6.0,0,16,10,0,3,991,0
7.0,0,18,12,0,3,987,0
8.0,0,18,13,0,4,985,0
9.0,0,19,13,0,4,984,0
10.0,0,19,17,0,4,980,0
11.0,0,22,19,0,5,974,0
12.0,0,25,23,0,5,967,0
13.0,0,24,24,0,7,965,0
14.0,0,25,24,0,8,963,0
15.0,0,26,26,0,8,960,0
16.0,0,28,29,0,8,955,0
17.0,0,28,31,0,8,953,0
18.0,0,27,38,0,11,944,0
19.0,0,29,41,0,11,939,0
20.0,0,28,39,0,14,939,0
21.0,0,22,34,0,28,936,0
22.0,0,22,38,0,29,931,0
23.0,0,21,40,0,31,928,0
24.0,0,21,40,0,34,925,0
25.0,0,23,41,0,34,922,0
26.0,0,23,42,0,35,920,0
27.0,0,21,43,0,40,916,0
28.0,0,20,41,0,45,914,0
29.0,0,19,43,0,48,910,0
30.0,0,20,44,0,50,906,0
31.0,0,21,43,0,53,903,0
32.0,0,21,43,0,56,900,0
33.0,0,20,41,0,60,899,0
34.0,0,20,45,0,61,894,0
35.0,0,21,48,0,63,888,0
36.0,0,20,48,0,66,886,0
37.0,0,20,46,0,71,883,0
38.0,0,21,51,0,73,875,0
39.0,0,20,49,0,80,871,0
40.0,0,20,53,0,85,862,0
41.0,0,20,53,0,86,861,0
42.0,0,18,54,0,89,859,0
43.0,0,17,51,0,95,857,0
44.0,0,17,51,0,99,853,0
45.0,0,15,49,0,103,853,0
46.0,0,13,55,0,106,846,0
47.0,0,12,57,0,108,843,0
48.0,0,11,56,0,111,842,0
49.0,0,11,57,0,113,839,0
50.0,0,11,61,0,116,832,0
51.0,0,10,57,0,121,832,0
52.0,0,9,57,0,123,831,0
53.0,0,9,59,0,126,826,0
54.0,0,10,60,0,128,822,0
55.0,0,10,60,0,131,819,0
56.0,0,9,54,0,140,817,0
57.0,0,9,52,0,145,814,0
58.0,0,7,53,0,148,812,0
59.0,0,7,52,0,154,807,0
60.0,0,7,50,0,158,805,0
61.0,0,5,45,0,167,803,0
62.0,0,5,44,0,169,802,0
63.0,0,5,42,0,173,800,0
64.0,0,4,41,0,176,799,0
65.0,0,4,41,0,180,795,0
66.0,0,4,41,0,182,793,0
67.0,0,4,38,0,189,789,0
68.0,0,5,37,0,190,788,0
69.0,0,5,38,0,190,787,0
70.0,0,5,38,0,191,786,0
71.0,0,5,33,0,196,786,0
72.0,0,5,34,0,196,785,0
73.0,0,6,34,0,198,782,0
74.0,0,5,30,0,203,782,0
75.0,0,3,31,0,206,780,0
76.0,0,3,29,0,208,780,0
77.0,0,3,29,0,211,777,0
78.0,0,3,28,0,214,775,0
79.0,0,2,29,0,216,773,0
80.0,0,2,27,0,218,773,0
81.0,0,1,27,0,220,772,0
82.0,0,1,28,0,221,770,0
83.0,0,1,29,0,222,768,0
84.0,0,1,30,0,223,766,0
85.0,0,1,29,0,224,766,0
86.0,0,1,28,0,228,763,0
87.0,0,1,28,0,230,761,0
88.0,0,1,26,0,234,759,0
89.0,0,0,27,0,235,758,0
90.0,0,0,28,0,237,755,0
91.0,0,0,32,0,238,750,0
92.0,0,0,33,0,238,749,0
93.0,0,0,33,0,240,747,0
94.0,0,0,30,0,243,747,0
95.0,0,0,32,0,244,744,0
96.0,0,0,33,0,246,741,0
97.0,0,0,32,0,247,741,0
98.0,0,0,32,0,249,739,0
99.0,0,0,33,0,250,737,0
100.0,0,0,36,0,251,733,0
101.0,0,0,38,0,251,731,0
102.0,0,0,36,0,254,730,0
103.0,0,0,36,0,257,727,0
104.0,0,0,35,0,258,727,0
105.0,0,0,36,0,259,725,0
106.0,0,0,35,0,260,725,0
107.0,0,0,35,0,262,723,0
108.0,0,0,35,0,265,720,0
109.0,0,0,34,0,267,719,0
110.0,0,0,34,0,268,718,0
111.0,0,0,32,0,271,717,0
112.0,0,0,29,0,274,717,0
113.0,0,0,30,0,274,716,0
114.0,0,0,31,0,275,714,0
115.0,0,0,32,0,275,713,0
116.0,0,0,28,0,279,713,0
117.0,0,0,29,0,281,710,0
118.0,0,0,31,0,281,708,0
119.0,0,0,31,0,283,706,0
120.0,0,0,30,0,285,705,0
121.0,0,0,29,0,289,702,0
122.0,0,0,31,0,292,697,0
123.0,0,0,32,0,293,695,0
124.0,0,0,29,0,296,695,0
125.0,0,0,30,0,296,694,0
126.0,0,0,29,0,297,694,0
127.0,0,0,30,0,297,693,0
128.0,0,0,32,0,298,690,0
129.0,0,0,28,0,303,689,0
130.0,0,0,30,0,303,687,0
131.0,0,0,31,0,304,685,0
132.0,0,0,31,0,304,685,0
133.0,0,0,31,0,305,684,0
134.0,0,0,31,0,306,683,0
135.0,0,0,32,0,308,680,0
136.0,0,0,30,0,311,679,0
137.0,0,0,31,0,311,678,0
138.0,0,0,29,0,314,677,0
139.0,0,0,29,0,316,675,0
140.0,0,0,28,0,318,674,0
141.0,0,0,27,0,319,674,0
142.0,0,0,25,0,322,673,0
143.0,0,0,21,0,327,672,0
144.0,0,0,21,0,328,671,0
145.0,0,0,21,0,328,671,0
146.0,0,0,24,0,328,668,0
147.0,0,0,24,0,329,667,0
148.0,0,0,21,0,332,667,0
149.0,0,0,20,0,333,667,0
150.0,0,0,20,0,334,666,0
151.0,0,0,20,0,336,664,0
152.0,0,0,18,0,338,664,0
153.0,0,0,20,0,338,662,0
154.0,0,0,19,0,339,662,0
155.0,0,0,19,0,339,662,0
156.0,0,0,16,0,342,662,0
157.0,0,0,16,0,342,662,0
158.0,0,0,16,0,343,661,0
159.0,0,0,16,0,344,660,0
160.0,0,0,14,0,346,660,0
161.0,0,0,14,0,347,659,0
162.0,0,0,16,0,347,657,0
163.0,0,0,15,0,348,657,0
164.0,0,0,15,0,349,656,0
165.0,0,0,14,0,350,656,0
166.0,0,0,16,0,350,654,0
167.0,0,0,15,0,352,653,0
168.0,0,0,16,0,353,651,0
169.0,0,0,16,0,353,651,0
170.0,0,0,15,0,354,651,0
171.0,0,0,14,0,355,651,0
172.0,0,0,13,0,357,650,0
173.0,0,0,14,0,357,649,0
174.0,0,0,12,0,359,649,0
175.0,0,0,12,0,359,649,0
176.0,0,0,13,0,359,648,0
177.0,0,0,13,0,359,648,0
178.0,0,0,14,0,359,647,0
179.0,0,0,20,0,360,640,0
180.0,0,0,19,0,362,639,0
181.0,0,0,19,0,362,639,0
182.0,0,0,20,0,362,638,0
183.0,0,0,18,0,364,638,0
184.0,0,0,18,0,364,638,0
185.0,0,0,18,0,365,637,0
186.0,0,0,19,0,365,636,0
187.0,0,0,18,0,367,635,0
188.0,0,0,16,0,369,635,0
189.0,0,0,14,0,371,635,0
190.0,0,0,15,0,371,634,0
191.0,0,0,16,0,371,633,0
192.0,0,0,16,0,371,633,0
193.0,0,0,14,0,373,633,0
194.0,0,0,14,0,373,633,0
195.0,0,0,15,0,373,632,0
196.0,0,0,16,0,373,631,0
197.0,0,0,17,0,374,629,0
198.0,0,0,18,0,374,628,0
199.0,0,0,17,0,375,628,0
200.0,0,0,11,0,381,628,0
201.0,0,0,10,0,382,628,0
202.0,0,0,10,0,382,628,0
203.0,0,0,9,0,383,628,0
204.0,0,0,12,0,383,625,0
205.0,0,0,12,0,383,625,0
206.0,0,0,11,0,384,625,0
207.0,0,0,10,0,385,625,0
208.0,0,0,9,0,386,625,0
209.0,0,0,9,0,386,625,0
210.0,0,0,9,0,386,625,0
211.0,0,0,9,0,387,624,0
212.0,0,0,9,0,387,624,0
213.0,0,0,9,0,387,624,0
214.0,0,0,9,0,387,624,0
215.0,0,0,9,0,387,624,0
216.0,0,0,11,0,388,621,0
217.0,0,0,11,0,389,620,0
218.0,0,0,9,0,391,620,0
219.0,0,0,8,0,392,620,0
220.0,0,0,8,0,392,620,0
221.0,0,0,10,0,392,618,0
222.0,0,0,12,0,392,616,0
223.0,0,0,11,0,393,616,0
224.0,0,0,11,0,393,616,0
225.0,0,0,8,0,396,616,0
226.0,0,0,8,0,396,616,0
227.0,0,0,8,0,396,616,0
228.0,0,0,10,0,396,614,0
229.0,0,0,12,0,396,612,0
230.0,0,0,12,0,396,612,0
231.0,0,0,12,0,396,612,0
232.0,0,0,13,0,397,610,0
233.0,0,0,14,0,397,609,0
234.0,0,0,16,0,397,607,0
235.0,0,0,17,0,397,606,0
236.0,0,0,18,0,397,605,0
237.0,0,0,16,0,400,604,0
238.0,0,0,16,0,401,603,0
239.0,0,0,18,0,403,599,0
240.0,0,0,19,0,403,598,0
241.0,0,0,19,0,403,598,0
242.0,0,0,19,0,403,598,0
243.0,0,0,19,0,405,596,0
244.0,0,0,20,0,405,595,0
245.0,0,0,21,0,405,594,0
246.0,0,0,23,0,406,591,0
247.0,0,0,24,0,407,589,0
248.0,0,0,23,0,408,589,0
249.0,0,0,21,0,410,589,0
250.0,0,0,19,0,412,589,0
251.0,0,0,19,0,412,589,0
252.0,0,0,21,0,413,586,0
253.0,0,0,19,0,415,586,0
254.0,0,0,19,0,416,585,0
255.0,0,0,18,0,417,585,0
256.0,1,0,16,0,418,585,0
257.0,1,0,14,0,420,585,0
258.0,1,0,13,0,422,584,0
259.0,1,0,13,0,422,584,0
260.0,1,0,11,0,424,584,0
261.0,1,0,11,0,424,584,0
262.0,1,0,11,0,424,584,0
263.0,1,0,10,0,425,584,0
264.0,1,0,10,0,426,583,0
265.0,1,0,10,0,426,583,0
266.0,1,0,11,0,427,581,0
267.0,1,0,9,0,429,581,0
268.0,1,0,7,0,431,581,0
269.0,1,0,7,0,431,581,0
270.0,1,0,7,0,432,580,0
271.0,1,0,7,0,432,580,0
272.0,1,0,8,0,432,579,0
273.0,1,0,5,0,435,579,0
274.0,1,0,5,0,435,579,0
275.0,1,0,5,0,435,579,0
276.0,1,0,5,0,435,579,0
277.0,1,0,5,0,435,579,0
278.0,1,0,5,0,435,579,0
279.0,1,0,5,0,436,578,0
280.0,1,0,5,0,436,578,0
281.0,1,0,5,0,436,578,0
282.0,1,0,5,0,436,578,0
283.0,1,0,5,0,436,578,0
284.0,1,0,5,0,436,578,0
285.0,1,0,4,0,437,578,0
286.0,1,0,4,0,437,578,0
287.0,1,0,3,0,438,578,0
288.0,1,0,3,0,438,578,0
289.0,1,0,3,0,438,578,0
290.0,1,0,3,0,438,578,0
291.0,1,0,2,0,439,578,0
292.0,1,0,2,0,439,578,0
293.0,1,0,1,0,440,578,0
294.0,1,0,1,0,440,578,0
295.0,1,0,1,0,440,578,0
296.0,1,0,1,0,440,578,0
297.0,1,0,1,0,440,578,0
298.0,1,0,1,0,440,578,0
299.0,1,0,1,0,440,578,0
300.0,1,0,0,0,441,578,0
