"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,19,17,0,0,994,200
2.0,0,24,19,0,0,987,200
3.0,0,24,20,0,0,986,200
4.0,0,23,21,0,2,984,200
5.0,0,29,26,0,2,973,200
6.0,0,30,30,0,2,968,200
7.0,0,35,32,0,2,961,200
8.0,0,39,36,0,3,952,200
9.0,0,43,40,0,5,942,200
10.0,0,49,43,0,5,933,200
11.0,1,50,44,0,8,927,200
12.0,1,57,46,0,10,916,200
13.0,1,59,55,0,11,904,200
14.0,1,65,64,0,11,889,200
15.0,1,71,74,0,13,871,200
16.0,1,73,85,0,15,856,200
17.0,1,78,91,0,17,843,200
18.0,1,86,98,0,21,824,200
19.0,1,93,110,0,22,804,200
20.0,1,99,116,0,24,790,200
21.0,1,90,113,0,54,772,200
22.0,1,94,118,0,59,758,200
23.0,1,101,123,0,64,741,200
24.0,1,106,130,0,69,724,200
25.0,2,108,141,0,73,706,200
26.0,2,115,142,0,80,691,200
27.0,2,114,145,0,87,682,200
28.0,2,118,149,0,96,665,200
29.0,2,123,155,0,101,649,200
30.0,2,120,159,0,114,635,200
31.0,2,121,163,0,123,621,200
32.0,2,128,165,0,131,604,200
33.0,2,123,172,0,143,590,200
34.0,2,126,168,0,154,580,200
35.0,2,128,171,0,166,563,200
36.0,2,125,165,0,186,552,200
37.0,2,123,160,0,204,541,200
38.0,2,116,159,0,218,535,200
39.0,2,111,157,0,236,524,200
40.0,2,105,147,0,260,516,200
41.0,2,103,147,0,274,504,200
42.0,3,105,141,0,292,489,200
43.0,3,100,145,0,303,479,200
44.0,3,91,149,0,320,467,200
45.0,3,91,142,0,334,460,200
46.0,4,90,134,0,349,453,200
47.0,4,84,133,0,365,444,200
48.0,5,84,132,0,371,438,200
49.0,5,80,130,0,388,427,200
50.0,5,79,129,0,399,418,200
51.0,5,80,122,0,412,411,200
52.0,5,77,118,0,426,404,200
53.0,5,70,118,0,441,396,200
54.0,5,71,109,0,457,388,200
55.0,6,69,109,0,464,382,200
