"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,21,18,0,1,990,200
2.0,0,23,20,0,1,986,200
3.0,0,26,28,0,1,975,200
4.0,0,29,29,0,3,969,200
5.0,0,31,35,0,3,961,200
6.0,0,30,42,0,4,954,200
7.0,0,30,48,0,5,947,200
8.0,0,29,51,0,7,943,200
9.0,0,34,55,0,9,932,200
10.0,0,37,61,0,10,922,200
11.0,0,43,65,0,11,911,200
12.0,0,45,77,0,12,896,200
13.0,0,46,84,0,17,883,200
14.0,0,48,92,0,19,871,200
15.0,0,50,100,0,22,858,200
16.0,0,50,107,0,22,851,200
17.0,0,54,112,0,23,841,200
18.0,0,56,117,0,25,832,200
19.0,0,58,125,0,26,821,200
20.0,1,62,125,0,29,813,200
21.0,1,58,120,0,54,797,200
22.0,1,58,128,0,65,778,200
23.0,1,62,131,0,70,766,200
24.0,1,64,131,0,80,754,200
25.0,1,64,141,0,86,738,200
26.0,1,66,152,0,91,720,200
27.0,1,73,153,0,98,705,200
28.0,1,73,154,0,105,697,200
29.0,1,72,159,0,110,688,200
30.0,1,71,157,0,123,678,200
31.0,2,71,153,0,137,667,200
32.0,2,70,156,0,150,652,200
33.0,2,76,159,0,164,629,200
34.0,2,74,161,0,177,616,200
35.0,2,77,157,0,190,604,200
36.0,2,78,158,0,200,592,200
37.0,2,81,162,0,207,578,200
38.0,2,85,161,0,216,566,200
39.0,2,85,158,0,227,558,200
40.0,2,86,162,0,237,543,200
41.0,2,88,164,0,243,533,200
42.0,2,86,159,0,257,526,200
43.0,2,85,158,0,273,512,200
44.0,2,81,163,0,286,498,200
45.0,2,79,172,0,297,480,200
46.0,2,77,172,0,313,466,200
47.0,2,75,162,0,332,459,200
48.0,2,75,160,0,344,449,200
49.0,2,75,157,0,352,444,200
50.0,2,77,157,0,366,428,200
51.0,2,74,162,0,375,417,200
52.0,2,72,162,0,388,406,200
53.0,2,72,161,0,401,394,200
54.0,2,69,150,0,424,385,200
55.0,2,66,146,0,437,379,200
56.0,2,66,147,0,444,371,200
57.0,2,67,147,0,454,360,200
58.0,2,66,140,0,471,351,200
59.0,2,60,138,0,484,346,200
60.0,2,61,141,0,491,335,200
61.0,2,63,132,0,506,327,200
62.0,2,61,129,0,518,320,200
63.0,2,66,130,0,522,310,200
64.0,2,63,129,0,535,301,200
65.0,2,61,124,0,547,296,200
66.0,2,61,116,0,562,289,200
67.0,2,60,110,0,575,283,200
68.0,2,59,107,0,585,277,200
69.0,2,54,106,0,595,273,200
70.0,2,53,104,0,602,269,200
71.0,2,53,95,0,616,264,200
72.0,2,55,86,0,626,261,200
73.0,2,57,79,0,636,256,200
74.0,2,53,74,0,647,254,200
75.0,2,50,72,0,654,252,200
76.0,2,49,70,0,659,250,200
77.0,2,51,68,0,666,243,200
78.0,2,47,61,0,679,241,200
79.0,2,44,58,0,687,239,200
80.0,2,45,57,0,691,235,200
81.0,2,46,50,0,703,229,200
82.0,2,45,48,0,710,225,200
83.0,2,41,44,0,718,225,200
84.0,2,35,41,0,730,222,200
85.0,2,35,34,0,739,220,200
86.0,2,37,30,0,744,217,200
87.0,2,38,26,0,749,215,200
88.0,2,39,23,0,754,212,200
89.0,2,34,21,0,762,211,200
90.0,2,36,19,0,765,208,200
91.0,2,37,18,0,768,205,200
92.0,2,37,17,0,772,202,200
93.0,2,36,19,0,773,200,200
94.0,2,35,19,0,777,197,200
95.0,2,34,18,0,780,196,200
96.0,2,36,18,0,782,192,200
97.0,2,35,17,0,786,190,200
98.0,2,33,15,0,792,188,200
99.0,2,34,14,0,793,187,200
100.0,2,34,14,0,795,185,200
101.0,2,37,13,0,797,181,200
102.0,2,35,13,0,801,179,200
103.0,2,34,12,0,805,177,200
104.0,2,35,12,0,805,176,200
105.0,2,36,12,0,808,172,200
106.0,2,35,12,0,810,171,200
107.0,2,33,15,0,812,168,200
108.0,2,32,14,0,815,167,200
109.0,2,31,14,0,818,165,200
110.0,3,30,15,0,819,163,200
111.0,3,28,14,0,822,163,200
112.0,3,25,13,0,826,163,200
113.0,3,24,11,0,830,162,200
114.0,3,23,11,0,833,160,200
115.0,3,21,10,0,836,160,200
116.0,3,21,10,0,837,159,200
117.0,3,18,10,0,840,159,200
118.0,3,18,9,0,842,158,200
119.0,3,19,8,0,843,157,200
120.0,3,19,8,0,844,156,200
121.0,3,17,7,0,847,156,200
122.0,3,13,7,0,851,156,200
123.0,3,12,6,0,853,156,200
124.0,3,10,6,0,855,156,200
125.0,3,9,5,0,857,156,200
126.0,3,6,5,0,860,156,200
127.0,3,7,4,0,861,155,200
128.0,3,9,2,0,863,153,200
129.0,3,8,2,0,864,153,200
130.0,3,7,2,0,865,153,200
131.0,3,7,1,0,866,153,200
132.0,3,7,1,0,866,153,200
133.0,3,7,1,0,866,153,200
134.0,3,6,1,0,867,153,200
135.0,3,6,0,0,868,153,200
136.0,3,6,0,0,868,153,200
137.0,3,5,0,0,869,153,200
138.0,3,5,0,0,869,153,200
139.0,3,4,0,0,870,153,200
140.0,3,3,0,0,871,153,200
141.0,3,2,0,0,872,153,200
142.0,3,2,0,0,872,153,200
143.0,3,2,0,0,872,153,200
144.0,3,2,0,0,872,153,200
145.0,3,2,0,0,872,153,200
146.0,3,2,0,0,872,153,200
147.0,3,2,0,0,872,153,200
148.0,3,2,0,0,872,153,200
149.0,3,0,0,0,874,153,200
