"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,6,6,0,0,998,0
2.0,0,6,8,0,0,996,0
3.0,0,8,9,0,1,992,0
4.0,0,10,10,0,1,989,0
5.0,0,12,10,0,1,987,0
6.0,0,14,10,0,1,985,0
7.0,0,19,12,0,1,978,0
8.0,0,21,12,0,2,975,0
9.0,0,21,14,0,2,973,0
10.0,0,22,15,0,2,971,0
11.0,0,24,15,0,2,969,0
12.0,0,25,16,0,2,967,0
13.0,0,27,17,0,2,964,0
14.0,0,29,18,0,2,961,0
15.0,0,33,19,0,2,956,0
16.0,0,37,21,0,2,950,0
17.0,0,39,23,0,2,946,0
18.0,0,41,29,0,2,938,0
19.0,0,42,29,0,2,937,0
20.0,0,43,32,0,2,933,0
21.0,0,44,28,0,11,927,0
22.0,0,43,27,0,14,926,0
23.0,0,45,27,0,16,922,0
24.0,0,46,28,0,20,916,0
25.0,0,49,35,0,24,902,0
26.0,0,47,40,0,28,895,0
27.0,0,49,42,0,28,891,0
28.0,0,49,41,0,35,885,0
29.0,0,53,41,0,41,875,0
30.0,0,56,40,0,43,871,0
31.0,0,58,40,0,46,866,0
32.0,0,61,43,0,48,858,0
33.0,0,64,43,0,50,853,0
34.0,0,71,46,0,53,840,0
35.0,0,72,47,0,58,833,0
36.0,0,71,46,0,63,830,0
37.0,0,70,47,0,69,824,0
38.0,0,71,47,0,74,818,0
39.0,0,71,44,0,81,814,0
40.0,0,74,47,0,83,806,0
41.0,0,76,46,0,91,797,0
42.0,0,76,49,0,99,786,0
43.0,0,83,52,0,99,776,0
44.0,0,85,54,0,103,768,0
45.0,0,86,53,0,110,761,0
46.0,0,82,52,0,121,755,0
47.0,0,84,50,0,128,748,0
48.0,0,85,55,0,133,737,0
49.0,0,86,60,0,139,725,0
50.0,0,87,58,0,148,717,0
51.0,0,88,58,0,153,711,0
52.0,0,89,60,0,160,701,0
53.0,0,93,59,0,166,692,0
54.0,0,96,59,0,172,683,0
55.0,0,92,60,0,184,674,0
56.0,0,93,57,0,193,667,0
57.0,0,94,57,0,197,662,0
58.0,0,100,56,0,203,651,0
59.0,0,104,58,0,212,636,0
60.0,0,108,60,0,215,627,0
61.0,0,107,58,0,226,619,0
62.0,0,108,56,0,234,612,0
63.0,0,103,53,0,246,608,0
64.0,0,97,56,0,256,601,0
65.0,0,100,59,0,261,590,0
66.0,0,94,57,0,271,588,0
67.0,0,94,55,0,280,581,0
68.0,0,94,59,0,290,567,0
69.0,0,96,55,0,299,560,0
70.0,0,98,52,0,309,551,0
71.0,0,94,56,0,317,543,0
72.0,0,93,56,0,324,537,0
73.0,0,94,55,0,333,528,0
74.0,0,90,57,0,339,524,0
75.0,0,87,58,0,348,517,0
76.0,0,86,57,0,357,510,0
77.0,0,87,58,0,365,500,0
78.0,0,86,56,0,371,497,0
79.0,0,80,56,0,380,494,0
80.0,0,71,55,0,394,490,0
81.0,0,73,53,0,400,484,0
82.0,0,73,55,0,409,473,0
83.0,0,71,54,0,416,469,0
84.0,0,70,56,0,420,464,0
85.0,0,70,51,0,429,460,0
86.0,0,67,49,0,439,455,0
87.0,0,71,49,0,441,449,0
88.0,0,69,47,0,449,445,0
89.0,0,68,42,0,460,440,0
90.0,0,68,41,0,468,433,0
91.0,0,69,38,0,476,427,0
92.0,0,71,37,0,483,419,0
93.0,0,70,35,0,490,415,0
94.0,0,70,33,0,497,410,0
95.0,0,71,33,0,500,406,0
96.0,0,65,33,0,508,404,0
97.0,0,67,35,0,515,393,0
98.0,0,66,32,0,523,389,0
99.0,0,65,32,0,526,387,0
100.0,0,71,30,0,530,379,0
101.0,0,73,31,0,532,374,0
102.0,0,72,35,0,537,366,0
103.0,0,73,30,0,547,360,0
104.0,0,78,29,0,552,351,0
105.0,0,79,26,0,557,348,0
106.0,0,80,27,0,560,343,0
107.0,0,79,26,0,564,341,0
108.0,0,79,25,0,572,334,0
109.0,0,80,25,0,577,328,0
110.0,0,81,25,0,579,325,0
111.0,0,75,24,0,588,323,0
112.0,0,72,22,0,595,321,0
113.0,0,71,22,0,601,316,0
114.0,0,74,22,0,605,309,0
115.0,0,74,21,0,610,305,0
116.0,0,75,20,0,615,300,0
