"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,5,5,0,0,1000,0
2.0,0,5,5,0,0,1000,0
3.0,0,6,5,0,0,999,0
4.0,0,6,4,0,1,999,0
5.0,0,6,5,0,1,998,0
6.0,0,6,5,0,1,998,0
7.0,0,7,6,0,1,996,0
8.0,0,7,6,0,1,996,0
9.0,0,9,6,0,1,994,0
10.0,0,9,7,0,1,993,0
11.0,0,11,8,0,2,989,0
12.0,0,12,8,0,2,988,0
13.0,0,12,10,0,2,986,0
14.0,0,14,12,0,2,982,0
15.0,0,15,12,0,2,981,0
16.0,0,17,11,0,3,979,0
17.0,0,16,14,0,4,976,0
18.0,0,15,16,0,5,974,0
19.0,0,17,15,0,6,972,0
20.0,0,18,17,0,7,968,0
21.0,0,16,16,0,13,965,0
22.0,0,16,17,0,13,964,0
23.0,0,16,21,0,14,959,0
24.0,0,15,22,0,15,958,0
25.0,0,15,25,0,15,955,0
26.0,0,15,26,0,17,952,0
27.0,0,17,28,0,17,948,0
28.0,0,21,31,0,19,939,0
29.0,0,23,32,0,19,936,0
30.0,0,27,37,0,20,926,0
31.0,0,28,36,0,22,924,0
32.0,0,28,38,0,25,919,0
33.0,0,27,37,0,27,919,0
34.0,0,34,40,0,29,907,0
35.0,0,39,39,0,33,899,0
36.0,0,41,43,0,35,891,0
37.0,0,40,48,0,41,881,0
38.0,0,41,49,0,44,876,0
39.0,0,43,53,0,46,868,0
40.0,0,42,56,0,49,863,0
41.0,0,43,61,0,53,853,0
42.0,0,44,61,0,58,847,0
43.0,0,46,71,0,59,834,0
44.0,0,48,71,0,64,827,0
45.0,0,50,72,0,67,821,0
46.0,0,52,69,0,70,819,0
47.0,0,54,70,0,73,813,0
48.0,0,52,78,0,75,805,0
49.0,0,49,78,0,85,798,0
50.0,0,49,78,0,89,794,0
51.0,0,47,80,0,99,784,0
52.0,0,54,84,0,101,771,0
53.0,0,55,89,0,107,759,0
54.0,0,61,94,0,107,748,0
55.0,0,59,97,0,118,736,0
56.0,0,54,102,0,127,727,0
57.0,0,54,105,0,131,720,0
58.0,0,55,106,0,139,710,0
59.0,0,54,108,0,144,704,0
60.0,0,52,106,0,154,698,0
61.0,0,56,105,0,158,691,0
62.0,0,59,103,0,165,683,0
63.0,0,58,104,0,172,676,0
64.0,0,59,99,0,185,667,0
65.0,0,60,101,0,191,658,0
66.0,0,60,109,0,198,643,0
67.0,0,62,114,0,202,632,0
68.0,0,66,118,0,209,617,0
69.0,0,70,115,0,218,607,0
70.0,0,67,116,0,225,602,0
71.0,0,66,121,0,228,595,0
72.0,0,66,121,0,241,582,0
73.0,0,60,124,0,254,572,0
74.0,0,58,122,0,268,562,0
75.0,0,55,122,0,280,553,0
76.0,0,48,120,0,293,549,0
77.0,0,52,120,0,299,539,0
78.0,0,50,126,0,305,529,0
