"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,5,6,0,0,999,100
2.0,0,6,7,0,0,997,100
3.0,0,6,7,0,0,997,100
4.0,0,6,8,0,1,995,100
5.0,0,6,7,0,2,995,100
6.0,0,7,8,0,2,993,100
7.0,0,9,9,0,2,990,100
8.0,0,11,9,0,2,988,100
9.0,0,12,12,0,2,984,100
10.0,0,16,14,0,2,978,100
11.0,0,20,18,0,3,969,100
12.0,0,23,18,0,4,965,100
13.0,0,27,19,0,5,959,100
14.0,0,24,21,0,10,955,100
15.0,0,30,27,0,10,943,100
16.0,0,30,28,0,11,941,100
17.0,0,32,33,0,11,934,100
18.0,0,34,36,0,12,928,100
19.0,0,34,38,0,12,926,100
20.0,0,39,43,0,13,915,100
21.0,0,42,43,0,20,905,100
22.0,0,47,45,0,21,897,100
23.0,0,52,46,0,22,890,100
24.0,0,53,47,0,27,883,100
25.0,0,49,49,0,32,880,100
26.0,0,50,49,0,38,873,100
27.0,0,49,50,0,43,868,100
28.0,0,53,55,0,46,856,100
29.0,0,48,56,0,53,853,100
30.0,0,48,55,0,58,849,100
31.0,0,48,57,0,61,844,100
32.0,0,47,59,0,69,835,100
33.0,0,50,61,0,72,827,100
34.0,0,46,62,0,80,822,100
35.0,0,45,65,0,87,813,100
36.0,0,44,59,0,99,808,100
37.0,0,45,59,0,106,800,100
38.0,0,42,58,0,118,792,100
39.0,0,44,59,0,122,785,100
40.0,0,41,58,0,131,780,100
41.0,0,44,55,0,137,774,100
42.0,0,41,54,0,146,769,100
43.0,0,40,54,0,150,766,100
44.0,0,42,54,0,155,759,100
45.0,0,42,55,0,159,754,100
46.0,0,41,60,0,161,748,100
47.0,0,40,61,0,166,743,100
48.0,0,39,60,0,170,741,100
49.0,0,37,59,0,178,736,100
50.0,0,33,63,0,185,729,100
51.0,0,28,63,0,195,724,100
52.0,0,26,62,0,203,719,100
53.0,0,27,56,0,212,715,100
54.0,0,27,58,0,216,709,100
55.0,0,25,59,0,223,703,100
56.0,0,22,56,0,230,702,100
57.0,0,21,61,0,232,696,100
58.0,0,15,59,0,241,695,100
59.0,0,15,61,0,247,687,100
60.0,0,15,65,0,249,681,100
61.0,0,15,66,0,255,674,100
62.0,0,15,67,0,258,670,100
63.0,0,16,67,0,261,666,100
64.0,0,18,69,0,264,659,100
65.0,0,18,71,0,269,652,100
66.0,0,18,71,0,274,647,100
67.0,0,16,71,0,280,643,100
68.0,0,18,71,0,282,639,100
69.0,0,17,70,0,286,637,100
70.0,0,18,68,0,291,633,100
71.0,0,19,67,0,297,627,100
72.0,0,19,69,0,300,622,100
73.0,0,18,69,0,304,619,100
74.0,0,19,72,0,306,613,100
75.0,0,18,66,0,315,611,100
76.0,0,17,64,0,321,608,100
77.0,0,17,67,0,325,601,100
78.0,0,16,65,0,332,597,100
