"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,12,1,0,0,998,0
2.0,0,12,1,0,1,997,0
3.0,0,13,1,0,1,996,0
4.0,0,15,1,0,1,994,0
5.0,0,17,1,0,1,992,0
6.0,0,17,1,0,1,992,0
7.0,0,18,1,0,1,991,0
8.0,0,21,1,0,1,988,0
9.0,0,22,1,0,1,987,0
10.0,0,23,1,0,1,986,0
11.0,0,26,1,0,1,983,0
12.0,0,27,1,0,1,982,0
13.0,0,27,1,0,1,982,0
14.0,0,28,1,0,1,981,0
15.0,0,28,1,0,1,981,0
16.0,0,29,1,0,1,980,0
17.0,0,29,1,0,2,979,0
18.0,0,28,1,0,4,978,0
19.0,0,29,1,0,5,976,0
20.0,0,29,1,0,6,975,0
21.0,0,22,0,0,15,974,0
22.0,0,20,0,0,17,974,0
23.0,0,18,0,0,19,974,0
24.0,0,18,0,0,20,973,0
25.0,0,20,0,0,22,969,0
26.0,0,20,0,0,24,967,0
27.0,0,22,0,0,24,965,0
28.0,0,24,0,0,24,963,0
29.0,0,23,0,0,25,963,0
30.0,0,23,0,0,26,962,0
31.0,0,28,0,0,27,956,0
32.0,0,25,0,0,30,956,0
33.0,0,23,0,0,32,956,0
34.0,0,28,0,0,33,950,0
35.0,0,28,0,0,34,949,0
36.0,0,28,0,0,34,949,0
37.0,0,28,0,0,35,948,0
38.0,0,28,0,0,35,948,0
39.0,0,28,0,0,36,947,0
40.0,0,29,0,0,37,945,0
41.0,0,28,0,0,38,945,0
42.0,0,29,0,0,39,943,0
43.0,0,29,0,0,39,943,0
44.0,0,29,0,0,40,942,0
45.0,0,29,0,0,41,941,0
46.0,0,26,0,0,45,940,0
47.0,0,25,0,0,47,939,0
48.0,0,24,0,0,50,937,0
49.0,0,22,0,0,52,937,0
50.0,0,24,0,0,52,935,0
51.0,0,24,0,0,53,934,0
52.0,0,22,0,0,57,932,0
53.0,0,23,0,0,57,931,0
54.0,0,23,0,0,57,931,0
55.0,0,19,0,0,62,930,0
56.0,0,19,0,0,63,929,0
57.0,0,22,0,0,63,926,0
58.0,0,21,0,0,64,926,0
59.0,0,28,0,0,64,919,0
60.0,0,31,0,0,65,915,0
61.0,0,32,0,0,66,913,0
62.0,0,32,0,0,68,911,0
63.0,0,31,0,0,70,910,0
64.0,0,33,0,0,71,907,0
65.0,0,33,0,0,72,906,0
66.0,0,35,0,0,73,903,0
67.0,0,35,0,0,75,901,0
68.0,0,34,0,0,76,901,0
69.0,0,33,0,0,78,900,0
70.0,0,33,0,0,78,900,0
71.0,0,32,0,0,79,900,0
72.0,0,30,0,0,82,899,0
73.0,0,30,0,0,84,897,0
74.0,0,30,0,0,85,896,0
75.0,0,31,0,0,85,895,0
76.0,0,31,0,0,86,894,0
77.0,0,36,0,0,87,888,0
78.0,0,34,0,0,89,888,0
79.0,0,35,0,0,89,887,0
80.0,0,29,0,0,97,885,0
81.0,0,26,0,0,100,885,0
82.0,0,23,0,0,103,885,0
83.0,0,20,0,0,106,885,0
84.0,0,20,0,0,107,884,0
85.0,0,18,0,0,109,884,0
86.0,0,20,0,0,109,882,0
87.0,0,19,0,0,111,881,0
88.0,0,19,0,0,113,879,0
89.0,0,19,0,0,113,879,0
90.0,0,18,0,0,114,879,0
91.0,0,19,0,0,114,878,0
92.0,0,19,0,0,116,876,0
93.0,0,18,0,0,117,876,0
94.0,1,17,0,0,119,874,0
95.0,1,17,0,0,120,873,0
96.0,1,17,0,0,120,873,0
97.0,1,17,0,0,121,872,0
98.0,1,15,0,0,127,868,0
99.0,1,15,0,0,128,867,0
100.0,1,15,0,0,128,867,0
101.0,1,15,0,0,129,866,0
102.0,1,15,0,0,129,866,0
103.0,1,15,0,0,129,866,0
104.0,1,15,0,0,129,866,0
105.0,1,17,0,0,130,863,0
106.0,1,16,0,0,131,863,0
107.0,1,15,0,0,132,863,0
108.0,1,14,0,0,133,863,0
109.0,1,13,0,0,135,862,0
110.0,1,13,0,0,135,862,0
111.0,1,13,0,0,135,862,0
112.0,1,13,0,0,135,862,0
113.0,1,12,0,0,136,862,0
114.0,1,12,0,0,136,862,0
115.0,1,10,0,0,138,862,0
116.0,1,8,0,0,140,862,0
117.0,1,7,0,0,141,862,0
118.0,1,7,0,0,141,862,0
119.0,1,5,0,0,143,862,0
120.0,1,4,0,0,144,862,0
121.0,1,4,0,0,144,862,0
122.0,1,3,0,0,145,862,0
123.0,1,3,0,0,145,862,0
124.0,1,4,0,0,145,861,0
125.0,1,4,0,0,145,861,0
126.0,1,1,0,0,148,861,0
127.0,1,0,0,0,149,861,0
128.0,1,0,0,0,149,861,0
