"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,8,8,0,0,994,100
2.0,0,10,10,0,0,990,100
3.0,0,13,10,0,0,987,100
4.0,0,13,12,0,0,985,100
5.0,0,14,12,0,0,984,100
6.0,0,16,14,0,0,980,100
7.0,0,17,16,0,0,977,100
8.0,0,22,17,0,0,971,100
9.0,0,23,18,0,1,968,100
10.0,0,28,20,0,2,960,100
11.0,0,30,21,0,3,956,100
12.0,0,33,22,0,4,951,100
13.0,0,38,25,0,4,943,100
14.0,0,40,30,0,8,932,100
15.0,0,39,31,0,11,929,100
16.0,0,41,33,0,13,923,100
17.0,0,41,36,0,16,917,100
18.0,0,42,37,0,18,913,100
19.0,0,49,42,0,19,900,100
20.0,0,51,41,0,22,896,100
21.0,0,53,38,0,27,892,100
22.0,0,52,41,0,35,882,100
23.0,0,52,45,0,39,874,100
24.0,0,47,45,0,46,872,100
25.0,0,46,44,0,51,869,100
26.0,0,48,43,0,56,863,100
27.0,0,50,44,0,62,854,100
28.0,0,49,46,0,69,846,100
29.0,0,49,49,0,72,840,100
30.0,0,46,52,0,77,835,100
31.0,0,44,50,0,84,832,100
32.0,0,45,52,0,87,826,100
33.0,0,44,57,0,95,814,100
34.0,0,42,54,0,102,812,100
35.0,0,42,53,0,110,805,100
36.0,0,39,54,0,116,801,100
37.0,0,39,56,0,119,796,100
38.0,0,45,55,0,124,786,100
39.0,0,46,54,0,130,780,100
40.0,0,45,57,0,140,768,100
41.0,0,42,58,0,148,762,100
42.0,0,39,58,0,156,757,100
43.0,0,39,52,0,165,754,100
44.0,0,41,52,0,170,747,100
45.0,0,46,53,0,171,740,100
46.0,0,44,53,0,177,736,100
47.0,0,48,62,0,183,717,100
48.0,0,49,59,0,188,714,100
49.0,0,47,63,0,194,706,100
50.0,0,44,62,0,201,703,100
51.0,0,46,61,0,205,698,100
52.0,0,42,60,0,214,694,100
53.0,0,41,61,0,218,690,100
54.0,0,38,60,0,226,686,100
55.0,0,36,64,0,228,682,100
56.0,0,35,64,0,233,678,100
57.0,0,35,68,0,235,672,100
58.0,0,37,67,0,244,662,100
59.0,0,35,68,0,252,655,100
60.0,0,34,65,0,257,654,100
61.0,0,29,58,0,274,649,100
62.0,0,27,58,0,280,645,100
63.0,0,27,59,0,283,641,100
64.0,0,29,61,0,287,633,100
65.0,0,26,64,0,294,626,100
66.0,0,26,65,0,299,620,100
67.0,0,26,71,0,302,611,100
68.0,0,26,69,0,309,606,100
69.0,0,29,71,0,309,601,100
70.0,0,28,72,0,318,592,100
71.0,0,27,72,0,321,590,100
72.0,0,25,73,0,328,584,100
73.0,0,22,72,0,333,583,100
74.0,0,20,72,0,339,579,100
75.0,0,16,75,0,347,572,100
76.0,0,13,75,0,353,569,100
77.0,0,14,80,0,357,559,100
78.0,0,11,86,0,365,548,100
79.0,0,11,83,0,374,542,100
80.0,0,9,85,0,379,537,100
81.0,0,10,87,0,381,532,100
82.0,0,11,88,0,385,526,100
83.0,0,8,93,0,392,517,100
84.0,0,7,99,0,396,508,100
85.0,0,6,100,0,403,501,100
86.0,0,5,101,0,407,497,100
87.0,0,5,103,0,409,493,100
88.0,0,5,102,0,416,487,100
89.0,0,6,103,0,419,482,100
90.0,0,6,104,0,421,479,100
91.0,0,4,97,0,433,476,100
92.0,0,3,104,0,436,467,100
93.0,0,3,103,0,441,463,100
94.0,0,3,103,0,444,460,100
95.0,0,2,100,0,450,458,100
96.0,0,1,101,0,458,450,100
97.0,0,1,102,0,462,445,100
98.0,0,1,97,0,469,443,100
99.0,0,1,91,0,479,439,100
100.0,0,1,87,0,484,438,100
101.0,0,1,81,0,491,437,100
102.0,0,1,78,0,495,436,100
103.0,0,0,79,0,501,430,100
104.0,0,0,73,0,509,428,100
105.0,0,0,67,0,518,425,100
106.0,0,0,65,0,523,422,100
107.0,0,0,64,0,526,420,100
108.0,0,0,59,0,532,419,100
109.0,0,0,56,0,537,417,100
110.0,0,0,54,0,540,416,100
111.0,0,0,55,0,542,413,100
112.0,0,0,57,0,544,409,100
113.0,0,0,51,0,552,407,100
114.0,0,0,47,0,557,406,100
115.0,0,0,45,0,560,405,100
116.0,0,0,45,0,562,403,100
117.0,0,0,40,0,569,401,100
118.0,0,0,38,0,572,400,100
119.0,0,0,41,0,573,396,100
120.0,0,0,44,0,576,390,100
121.0,0,0,44,0,577,389,100
122.0,0,0,45,0,577,388,100
123.0,0,0,44,0,579,387,100
124.0,0,0,42,0,584,384,100
125.0,0,0,42,0,586,382,100
126.0,0,0,40,0,589,381,100
127.0,0,0,39,0,591,380,100
128.0,0,0,40,0,593,377,100
129.0,0,0,41,0,593,376,100
130.0,0,0,39,0,596,375,100
131.0,0,0,40,0,597,373,100
132.0,0,0,40,0,600,370,100
133.0,0,0,42,0,602,366,100
134.0,0,0,41,0,604,365,100
135.0,0,0,43,0,606,361,100
136.0,0,0,43,0,607,360,100
137.0,0,0,40,0,610,360,100
138.0,0,0,39,0,612,359,100
139.0,0,0,37,0,614,359,100
140.0,0,0,34,0,618,358,100
141.0,0,0,27,0,625,358,100
142.0,0,0,27,0,626,357,100
143.0,0,0,25,0,628,357,100
144.0,0,0,24,0,629,357,100
145.0,0,0,21,0,633,356,100
146.0,0,0,22,0,635,353,100
147.0,0,0,22,0,636,352,100
148.0,0,0,23,0,636,351,100
149.0,0,0,21,0,638,351,100
150.0,0,0,21,0,639,350,100
151.0,0,0,19,0,641,350,100
152.0,0,0,17,0,643,350,100
153.0,0,0,14,0,646,350,100
154.0,0,0,13,0,649,348,100
155.0,0,0,14,0,650,346,100
156.0,0,0,12,0,652,346,100
157.0,0,0,13,0,653,344,100
158.0,0,0,14,0,653,343,100
159.0,0,0,14,0,653,343,100
160.0,0,0,14,0,653,343,100
161.0,0,0,14,0,654,342,100
162.0,0,0,14,0,655,341,100
163.0,0,0,15,0,655,340,100
164.0,0,0,15,0,655,340,100
165.0,0,0,15,0,655,340,100
166.0,0,0,14,0,656,340,100
167.0,0,0,12,0,658,340,100
168.0,0,0,12,0,659,339,100
169.0,0,0,12,0,659,339,100
170.0,0,0,13,0,659,338,100
171.0,0,0,13,0,660,337,100
172.0,0,0,14,0,660,336,100
173.0,0,0,15,0,660,335,100
174.0,0,0,15,0,660,335,100
175.0,0,0,13,0,662,335,100
176.0,0,0,11,0,664,335,100
177.0,0,0,11,0,664,335,100
178.0,0,0,9,0,666,335,100
179.0,0,0,8,0,667,335,100
180.0,0,0,8,0,667,335,100
181.0,0,0,11,0,667,332,100
182.0,0,0,10,0,668,332,100
183.0,0,0,10,0,669,331,100
184.0,0,0,10,0,670,330,100
185.0,0,0,13,0,670,327,100
186.0,0,0,15,0,670,325,100
187.0,0,0,15,0,670,325,100
188.0,0,0,17,0,670,323,100
189.0,0,0,15,0,672,323,100
190.0,0,0,15,0,672,323,100
191.0,0,0,14,0,673,323,100
192.0,0,0,13,0,674,323,100
193.0,0,0,13,0,675,322,100
194.0,0,0,13,0,675,322,100
195.0,0,0,13,0,675,322,100
196.0,0,0,14,0,675,321,100
197.0,0,0,14,0,675,321,100
198.0,0,0,14,0,675,321,100
199.0,0,0,15,0,675,320,100
200.0,0,0,16,0,675,319,100
201.0,0,0,16,0,675,319,100
202.0,0,0,15,0,678,317,100
203.0,0,0,16,0,678,316,100
204.0,0,0,16,0,679,315,100
205.0,0,0,14,0,681,315,100
206.0,0,0,11,0,684,315,100
207.0,0,0,10,0,685,315,100
208.0,0,0,10,0,685,315,100
209.0,0,0,8,0,687,315,100
210.0,0,0,9,0,687,314,100
211.0,0,0,9,0,687,314,100
212.0,0,0,9,0,687,314,100
213.0,0,0,9,0,687,314,100
214.0,0,0,8,0,688,314,100
215.0,0,0,10,0,688,312,100
216.0,0,0,10,0,688,312,100
217.0,0,0,9,0,689,312,100
218.0,0,0,10,0,689,311,100
219.0,0,0,12,0,689,309,100
220.0,0,0,11,0,691,308,100
221.0,0,0,10,0,692,308,100
222.0,0,0,10,0,692,308,100
223.0,0,0,9,0,694,307,100
224.0,0,0,9,0,694,307,100
225.0,0,0,8,0,695,307,100
226.0,0,0,9,0,695,306,100
227.0,0,0,10,0,695,305,100
228.0,0,0,10,0,695,305,100
229.0,0,0,10,0,695,305,100
230.0,0,0,10,0,695,305,100
231.0,0,0,8,0,697,305,100
