"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
198.0,1,16,0,0,775,218,0
199.0,1,17,0,0,775,217,0
200.0,1,16,0,0,776,217,0
201.0,1,15,0,0,777,217,0
202.0,1,15,0,0,778,216,0
203.0,1,14,0,0,779,216,0
204.0,1,16,0,0,779,214,0
205.0,1,16,0,0,781,212,0
206.0,1,15,0,0,783,211,0
207.0,1,14,0,0,784,211,0
208.0,1,13,0,0,785,211,0
209.0,1,13,0,0,785,211,0
210.0,1,11,0,0,787,211,0
211.0,1,11,0,0,787,211,0
212.0,1,10,0,0,788,211,0
213.0,1,10,0,0,788,211,0
214.0,1,10,0,0,788,211,0
215.0,1,10,0,0,788,211,0
216.0,1,10,0,0,788,211,0
217.0,1,10,0,0,788,211,0
218.0,1,7,0,0,791,211,0
219.0,1,7,0,0,791,211,0
220.0,1,8,0,0,792,209,0
221.0,1,8,0,0,792,209,0
222.0,1,8,0,0,792,209,0
223.0,1,7,0,0,793,209,0
224.0,1,7,0,0,793,209,0
225.0,1,6,0,0,795,208,0
226.0,1,3,0,0,798,208,0
227.0,1,3,0,0,799,207,0
228.0,1,3,0,0,799,207,0
229.0,1,3,0,0,799,207,0
230.0,1,3,0,0,799,207,0
231.0,1,3,0,0,799,207,0
232.0,1,3,0,0,799,207,0
233.0,1,3,0,0,799,207,0
234.0,1,3,0,0,799,207,0
235.0,1,3,0,0,799,207,0
236.0,1,3,0,0,799,207,0
237.0,1,3,0,0,799,207,0
238.0,1,2,0,0,800,207,0
239.0,1,2,0,0,800,207,0
240.0,1,3,0,0,800,206,0
241.0,1,2,0,0,801,206,0
242.0,1,2,0,0,801,206,0
243.0,1,2,0,0,801,206,0
244.0,1,2,0,0,801,206,0
245.0,1,2,0,0,801,206,0
246.0,1,2,0,0,801,206,0
247.0,1,1,0,0,802,206,0
248.0,1,0,0,0,803,206,0
