"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,6,7,0,0,997,0
2.0,0,7,12,0,0,991,0
3.0,0,7,14,0,0,989,0
4.0,0,7,17,0,0,986,0
5.0,0,7,22,0,0,981,0
6.0,0,11,22,0,0,977,0
7.0,0,13,24,0,0,973,0
8.0,0,14,28,0,0,968,0
9.0,0,18,29,0,0,963,0
10.0,0,21,29,0,2,958,0
11.0,0,22,33,0,3,952,0
12.0,0,23,36,0,4,947,0
13.0,0,25,37,0,4,944,0
14.0,0,27,40,0,4,939,0
15.0,0,30,44,0,5,931,0
16.0,0,31,47,0,6,926,0
17.0,0,31,51,0,6,922,0
18.0,0,33,54,0,7,916,0
19.0,0,40,55,0,7,908,0
20.0,0,45,57,0,8,900,0
21.0,0,46,56,0,18,890,0
22.0,0,48,57,0,24,881,0
23.0,0,49,58,0,29,874,0
24.0,0,55,58,0,34,863,0
25.0,0,61,59,0,37,853,0
26.0,0,64,58,0,42,846,0
27.0,0,68,60,0,45,837,0
28.0,0,74,58,0,49,829,0
29.0,0,73,60,0,53,824,0
30.0,0,69,63,0,58,820,0
31.0,0,70,70,0,62,808,0
32.0,0,73,70,0,69,798,0
33.0,0,74,72,0,73,791,0
34.0,0,74,71,0,79,786,0
35.0,0,79,71,0,83,777,0
36.0,0,79,75,0,91,765,0
37.0,0,81,75,0,98,756,0
38.0,0,88,73,0,102,747,0
39.0,0,86,73,0,109,742,0
40.0,0,87,76,0,115,732,0
41.0,0,87,77,0,125,721,0
42.0,0,87,79,0,133,711,0
43.0,0,88,83,0,140,699,0
44.0,0,88,81,0,148,693,0
45.0,0,84,81,0,161,684,0
46.0,0,84,86,0,168,672,0
47.0,0,96,85,0,173,656,0
48.0,0,92,84,0,180,654,0
49.0,0,90,87,0,189,644,0
50.0,0,92,86,0,195,637,0
51.0,0,101,88,0,200,621,0
52.0,0,105,84,0,211,610,0
53.0,0,109,82,0,221,598,0
54.0,0,109,78,0,230,593,0
55.0,0,110,78,0,240,582,0
56.0,0,113,77,0,250,570,0
57.0,0,111,76,0,261,562,0
58.0,0,108,75,0,272,555,0
59.0,0,104,74,0,279,553,0
60.0,0,116,78,0,284,532,0
61.0,0,118,75,0,296,521,0
62.0,0,116,73,0,308,513,0
63.0,0,115,73,0,317,505,0
64.0,0,117,71,0,326,496,0
65.0,0,116,72,0,332,490,0
66.0,0,113,77,0,340,480,0
67.0,0,111,70,0,354,475,0
68.0,0,103,68,0,368,471,0
69.0,0,103,68,0,372,467,0
70.0,0,102,66,0,382,460,0
71.0,0,100,67,0,387,456,0
72.0,0,93,67,0,401,449,0
73.0,0,93,62,0,414,441,0
74.0,0,94,56,0,428,432,0
75.0,0,96,58,0,433,423,0
76.0,0,90,60,0,445,415,0
77.0,0,87,57,0,460,406,0
78.0,0,90,58,0,466,396,0
79.0,0,89,57,0,473,391,0
80.0,0,94,58,0,476,382,0
81.0,0,88,56,0,494,372,0
82.0,0,88,52,0,504,366,0
83.0,0,86,51,0,513,360,0
84.0,0,87,48,0,521,354,0
85.0,0,83,47,0,530,350,0
86.0,0,85,48,0,535,342,0
87.0,0,84,44,0,543,339,0
88.0,0,86,43,0,549,332,0
89.0,0,86,45,0,554,325,0
90.0,0,87,44,0,559,320,0
91.0,0,90,43,0,564,313,0
92.0,0,91,40,0,570,309,0
93.0,0,91,39,0,577,303,0
94.0,0,90,38,0,582,300,0
95.0,0,83,39,0,592,296,0
96.0,0,78,40,0,600,292,0
97.0,0,82,38,0,608,282,0
98.0,0,77,35,0,619,279,0
99.0,0,74,33,0,627,276,0
100.0,0,72,30,0,634,274,0
101.0,0,69,33,0,640,268,0
102.0,0,67,30,0,648,265,0
103.0,0,62,29,0,656,263,0
104.0,0,63,28,0,658,261,0
105.0,0,58,29,0,664,259,0
106.0,0,58,27,0,668,257,0
107.0,0,57,23,0,677,253,0
108.0,0,58,22,0,680,250,0
109.0,0,56,24,0,686,244,0
110.0,0,51,23,0,696,240,0
111.0,0,50,22,0,698,240,0
112.0,0,47,22,0,703,238,0
113.0,0,45,22,0,707,236,0
114.0,0,44,22,0,711,233,0
115.0,0,44,24,0,713,229,0
116.0,1,41,25,0,716,227,0
117.0,1,40,24,0,720,225,0
118.0,1,34,23,0,729,223,0
119.0,1,33,22,0,732,222,0
120.0,1,31,24,0,736,218,0
121.0,1,33,24,0,738,214,0
122.0,1,32,21,0,744,212,0
123.0,1,30,20,0,748,211,0
124.0,1,29,21,0,750,209,0
125.0,1,28,21,0,753,207,0
126.0,1,27,21,0,755,206,0
127.0,1,26,21,0,757,205,0
128.0,1,25,21,0,761,202,0
129.0,1,23,20,0,764,202,0
130.0,1,22,16,0,771,200,0
131.0,1,23,15,0,774,197,0
132.0,1,24,17,0,774,194,0
133.0,1,25,17,0,776,191,0
134.0,1,24,17,0,778,190,0
135.0,1,25,16,0,781,187,0
136.0,1,23,14,0,786,186,0
137.0,1,22,13,0,788,186,0
138.0,1,23,12,0,789,185,0
139.0,1,22,14,0,790,183,0
140.0,1,22,13,0,791,183,0
141.0,1,21,12,0,794,182,0
142.0,1,19,11,0,797,182,0
143.0,1,18,11,0,798,182,0
144.0,1,20,11,0,799,179,0
145.0,1,19,10,0,801,179,0
146.0,1,18,9,0,803,179,0
147.0,1,19,9,0,804,177,0
148.0,1,19,9,0,805,176,0
149.0,1,18,9,0,808,174,0
150.0,1,18,9,0,808,174,0
151.0,1,18,7,0,812,172,0
152.0,1,16,8,0,814,171,0
153.0,1,14,6,0,818,171,0
154.0,1,12,5,0,822,170,0
155.0,1,11,5,0,823,170,0
156.0,1,10,5,0,825,169,0
157.0,1,9,5,0,826,169,0
158.0,1,9,5,0,826,169,0
159.0,1,9,5,0,827,168,0
160.0,1,10,3,0,829,167,0
161.0,1,10,3,0,829,167,0
162.0,1,11,2,0,830,166,0
163.0,1,11,2,0,830,166,0
164.0,1,11,2,0,830,166,0
165.0,1,10,2,0,832,165,0
166.0,1,10,2,0,832,165,0
167.0,1,13,2,0,832,162,0
168.0,1,12,1,0,834,162,0
169.0,1,12,1,0,834,162,0
170.0,1,9,1,0,837,162,0
171.0,1,9,1,0,837,162,0
172.0,1,7,1,0,839,162,0
173.0,1,7,0,0,840,162,0
174.0,1,8,0,0,840,161,0
175.0,1,8,0,0,841,160,0
176.0,1,9,0,0,841,159,0
177.0,1,9,0,0,841,159,0
178.0,1,9,0,0,841,159,0
179.0,1,9,0,0,841,159,0
180.0,1,9,0,0,841,159,0
181.0,1,9,0,0,842,158,0
182.0,1,9,0,0,842,158,0
183.0,1,8,0,0,843,158,0
184.0,1,8,0,0,843,158,0
185.0,1,8,0,0,843,158,0
186.0,1,7,0,0,844,158,0
187.0,1,6,0,0,845,158,0
188.0,1,3,0,0,848,158,0
189.0,1,3,0,0,848,158,0
190.0,1,3,0,0,848,158,0
191.0,1,3,0,0,848,158,0
192.0,1,3,0,0,848,158,0
193.0,1,3,0,0,848,158,0
194.0,1,3,0,0,848,158,0
195.0,1,2,0,0,849,158,0
196.0,1,0,0,0,851,158,0
