"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,18,16,0,0,996,200
2.0,0,24,19,0,0,987,200
3.0,0,28,21,0,0,981,200
4.0,0,28,23,0,0,979,200
5.0,0,32,26,0,1,971,200
6.0,0,37,27,0,1,965,200
7.0,0,35,30,0,4,961,200
8.0,0,39,32,0,5,954,200
9.0,0,46,34,0,5,945,200
10.0,0,52,39,0,5,934,200
11.0,0,55,47,0,7,921,200
12.0,0,57,57,0,9,907,200
13.0,0,59,66,0,9,896,200
14.0,0,62,71,0,11,886,200
15.0,0,69,82,0,13,866,200
16.0,0,75,88,0,13,854,200
17.0,0,79,95,0,16,840,200
18.0,0,86,103,0,16,825,200
19.0,0,95,105,0,18,812,200
20.0,0,102,115,0,21,792,200
21.0,0,95,102,0,47,786,200
22.0,0,96,110,0,52,772,200
23.0,1,93,108,0,63,765,200
24.0,1,96,113,0,67,753,200
25.0,1,100,118,0,70,741,200
26.0,1,100,115,0,80,734,200
27.0,1,98,118,0,87,726,200
28.0,1,100,121,0,93,715,200
29.0,1,103,127,0,99,700,200
30.0,1,100,128,0,108,693,200
31.0,1,99,130,0,121,679,200
32.0,1,100,126,0,134,669,200
33.0,1,101,124,0,149,655,200
34.0,1,99,119,0,162,649,200
35.0,1,95,126,0,169,639,200
36.0,1,91,119,0,188,631,200
37.0,1,86,122,0,201,620,200
38.0,1,83,129,0,213,604,200
39.0,1,79,125,0,225,600,200
40.0,1,70,131,0,239,589,200
41.0,1,63,125,0,259,582,200
42.0,1,62,129,0,267,571,200
43.0,1,65,129,0,281,554,200
44.0,1,70,125,0,288,546,200
45.0,1,67,121,0,297,544,200
46.0,1,65,121,0,307,536,200
47.0,1,66,124,0,312,527,200
48.0,1,66,124,0,319,520,200
49.0,2,72,120,0,330,506,200
50.0,2,68,115,0,345,500,200
51.0,2,73,114,0,353,488,200
52.0,2,69,110,0,367,482,200
53.0,3,64,106,0,378,479,200
54.0,3,62,104,0,388,473,200
55.0,3,61,101,0,396,469,200
56.0,3,63,96,0,408,460,200
57.0,3,60,95,0,418,454,200
58.0,4,59,94,0,426,447,200
59.0,4,57,89,0,438,442,200
60.0,4,59,93,0,442,432,200
61.0,4,58,88,0,454,426,200
62.0,4,57,85,0,462,422,200
63.0,4,60,77,0,473,416,200
64.0,4,61,69,0,486,410,200
65.0,4,61,70,0,492,403,200
66.0,4,59,71,0,494,402,200
67.0,4,56,71,0,502,397,200
68.0,4,54,71,0,507,394,200
69.0,4,53,69,0,515,389,200
70.0,4,48,70,0,528,380,200
71.0,4,50,66,0,535,375,200
72.0,4,45,63,0,544,374,200
73.0,4,45,60,0,549,372,200
74.0,4,43,60,0,553,370,200
75.0,4,42,57,0,559,368,200
76.0,4,42,59,0,564,361,200
77.0,4,40,58,0,572,356,200
78.0,4,39,55,0,578,354,200
79.0,4,39,50,0,585,352,200
80.0,4,37,48,0,593,348,200
81.0,4,35,43,0,603,345,200
82.0,4,35,39,0,609,343,200
83.0,4,35,41,0,614,336,200
84.0,4,32,41,0,619,334,200
85.0,4,28,40,0,624,334,200
86.0,4,25,39,0,630,332,200
87.0,4,25,38,0,631,332,200
88.0,4,23,35,0,637,331,200
89.0,4,24,34,0,639,329,200
90.0,4,23,31,0,644,328,200
91.0,4,20,28,0,650,328,200
92.0,4,18,27,0,655,326,200
93.0,4,17,25,0,658,326,200
94.0,4,16,25,0,660,325,200
95.0,4,16,25,0,662,323,200
96.0,4,15,27,0,664,320,200
97.0,4,17,24,0,670,315,200
98.0,4,16,21,0,675,314,200
99.0,4,15,20,0,677,314,200
100.0,4,15,21,0,678,312,200
101.0,4,15,20,0,679,312,200
102.0,4,13,18,0,683,312,200
103.0,4,12,18,0,684,312,200
104.0,4,11,14,0,691,310,200
