"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,5,5,0,0,1000,100
2.0,0,5,5,0,0,1000,100
3.0,0,5,5,0,0,1000,100
4.0,0,5,5,0,0,1000,100
5.0,0,5,5,0,0,1000,100
6.0,0,5,5,0,0,1000,100
7.0,0,5,5,0,0,1000,100
8.0,0,5,5,0,0,1000,100
9.0,0,7,5,0,0,998,100
10.0,0,7,5,0,0,998,100
11.0,0,6,5,0,1,998,100
12.0,0,7,5,0,1,997,100
13.0,0,7,4,0,2,997,100
14.0,0,3,4,0,6,997,100
15.0,0,3,4,0,6,997,100
16.0,0,3,4,0,6,997,100
17.0,0,3,4,0,6,997,100
18.0,0,3,5,0,6,996,100
19.0,0,3,5,0,6,996,100
20.0,0,3,5,0,6,996,100
21.0,0,3,1,0,10,996,100
22.0,0,3,1,0,10,996,100
23.0,0,1,0,0,13,996,100
24.0,0,1,0,0,13,996,100
25.0,0,1,0,0,13,996,100
26.0,0,0,0,0,14,996,100
27.0,0,0,0,0,14,996,100
28.0,0,0,0,0,14,996,100
29.0,0,0,0,0,14,996,100
30.0,0,0,0,0,14,996,100
31.0,0,0,0,0,14,996,100
32.0,0,0,0,0,14,996,100
33.0,0,0,0,0,14,996,100
34.0,0,0,0,0,14,996,100
35.0,0,0,0,0,14,996,100
36.0,0,0,0,0,14,996,100
37.0,0,0,0,0,14,996,100
38.0,0,0,0,0,14,996,100
39.0,0,0,0,0,14,996,100
40.0,0,0,0,0,14,996,100
41.0,0,0,0,0,14,996,100
42.0,0,0,0,0,14,996,100
43.0,0,0,0,0,14,996,100
44.0,0,0,0,0,14,996,100
45.0,0,0,0,0,14,996,100
46.0,0,0,0,0,14,996,100
47.0,0,0,0,0,14,996,100
48.0,0,0,0,0,14,996,100
49.0,0,0,0,0,14,996,100
50.0,0,0,0,0,14,996,100
51.0,0,0,0,0,14,996,100
52.0,0,0,0,0,14,996,100
53.0,0,0,0,0,14,996,100
54.0,0,0,0,0,14,996,100
55.0,0,0,0,0,14,996,100
56.0,0,0,0,0,14,996,100
57.0,0,0,0,0,14,996,100
58.0,0,0,0,0,14,996,100
59.0,0,0,0,0,14,996,100
60.0,0,0,0,0,14,996,100
61.0,0,0,0,0,14,996,100
62.0,0,0,0,0,14,996,100
63.0,0,0,0,0,14,996,100
64.0,0,0,0,0,14,996,100
65.0,0,0,0,0,14,996,100
66.0,0,0,0,0,14,996,100
67.0,0,0,0,0,14,996,100
68.0,0,0,0,0,14,996,100
69.0,0,0,0,0,14,996,100
70.0,0,0,0,0,14,996,100
71.0,0,0,0,0,14,996,100
72.0,0,0,0,0,14,996,100
73.0,0,0,0,0,14,996,100
74.0,0,0,0,0,14,996,100
75.0,0,0,0,0,14,996,100
76.0,0,0,0,0,14,996,100
77.0,0,0,0,0,14,996,100
78.0,0,0,0,0,14,996,100
79.0,0,0,0,0,14,996,100
80.0,0,0,0,0,14,996,100
81.0,0,0,0,0,14,996,100
82.0,0,0,0,0,14,996,100
83.0,0,0,0,0,14,996,100
84.0,0,0,0,0,14,996,100
85.0,0,0,0,0,14,996,100
86.0,0,0,0,0,14,996,100
87.0,0,0,0,0,14,996,100
88.0,0,0,0,0,14,996,100
89.0,0,0,0,0,14,996,100
90.0,0,0,0,0,14,996,100
91.0,0,0,0,0,14,996,100
92.0,0,0,0,0,14,996,100
93.0,0,0,0,0,14,996,100
94.0,0,0,0,0,14,996,100
95.0,0,0,0,0,14,996,100
96.0,0,0,0,0,14,996,100
97.0,0,0,0,0,14,996,100
98.0,0,0,0,0,14,996,100
99.0,0,0,0,0,14,996,100
100.0,0,0,0,0,14,996,100
101.0,0,0,0,0,14,996,100
102.0,0,0,0,0,14,996,100
103.0,0,0,0,0,14,996,100
104.0,0,0,0,0,14,996,100
105.0,0,0,0,0,14,996,100
106.0,0,0,0,0,14,996,100
107.0,0,0,0,0,14,996,100
108.0,0,0,0,0,14,996,100
109.0,0,0,0,0,14,996,100
110.0,0,0,0,0,14,996,100
111.0,0,0,0,0,14,996,100
112.0,0,0,0,0,14,996,100
113.0,0,0,0,0,14,996,100
114.0,0,0,0,0,14,996,100
115.0,0,0,0,0,14,996,100
116.0,0,0,0,0,14,996,100
117.0,0,0,0,0,14,996,100
118.0,0,0,0,0,14,996,100
119.0,0,0,0,0,14,996,100
120.0,0,0,0,0,14,996,100
121.0,0,0,0,0,14,996,100
122.0,0,0,0,0,14,996,100
123.0,0,0,0,0,14,996,100
124.0,0,0,0,0,14,996,100
125.0,0,0,0,0,14,996,100
126.0,0,0,0,0,14,996,100
127.0,0,0,0,0,14,996,100
128.0,0,0,0,0,14,996,100
129.0,0,0,0,0,14,996,100
130.0,0,0,0,0,14,996,100
131.0,0,0,0,0,14,996,100
132.0,0,0,0,0,14,996,100
133.0,0,0,0,0,14,996,100
134.0,0,0,0,0,14,996,100
135.0,0,0,0,0,14,996,100
136.0,0,0,0,0,14,996,100
137.0,0,0,0,0,14,996,100
138.0,0,0,0,0,14,996,100
139.0,0,0,0,0,14,996,100
140.0,0,0,0,0,14,996,100
141.0,0,0,0,0,14,996,100
142.0,0,0,0,0,14,996,100
143.0,0,0,0,0,14,996,100
144.0,0,0,0,0,14,996,100
145.0,0,0,0,0,14,996,100
146.0,0,0,0,0,14,996,100
147.0,0,0,0,0,14,996,100
148.0,0,0,0,0,14,996,100
149.0,0,0,0,0,14,996,100
