"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,5,5,0,0,1000,0
2.0,0,5,6,0,0,999,0
3.0,0,7,7,0,1,995,0
4.0,0,10,8,0,1,991,0
5.0,0,11,9,0,1,989,0
6.0,0,11,10,0,1,988,0
7.0,0,12,9,0,2,987,0
8.0,0,15,9,0,3,983,0
9.0,0,15,11,0,4,980,0
10.0,0,15,12,0,4,979,0
11.0,0,18,15,0,4,973,0
12.0,0,20,15,0,4,971,0
13.0,0,22,16,0,4,968,0
14.0,0,26,18,0,4,962,0
15.0,0,35,19,0,4,952,0
16.0,0,37,19,0,5,949,0
17.0,0,40,21,0,5,944,0
18.0,0,40,24,0,8,938,0
19.0,0,44,25,0,9,932,0
20.0,0,45,27,0,9,929,0
21.0,0,40,26,0,19,925,0
22.0,0,41,27,0,21,921,0
23.0,0,43,27,0,22,918,0
24.0,0,44,31,0,25,910,0
25.0,0,48,33,0,30,899,0
26.0,0,53,33,0,31,893,0
27.0,0,60,35,0,31,884,0
28.0,0,65,38,0,34,873,0
29.0,0,66,41,0,39,864,0
30.0,0,71,42,0,42,855,0
31.0,0,77,48,0,44,841,0
32.0,0,80,50,0,48,832,0
33.0,0,82,55,0,51,822,0
34.0,0,85,56,0,55,814,0
35.0,0,89,58,0,60,803,0
36.0,0,83,58,0,69,800,0
37.0,0,85,61,0,73,791,0
38.0,0,86,63,0,79,782,0
39.0,0,89,66,0,86,769,0
40.0,0,91,65,0,92,762,0
41.0,0,93,66,0,97,754,0
42.0,0,92,65,0,106,747,0
43.0,0,93,67,0,109,741,0
44.0,0,97,66,0,113,734,0
45.0,0,96,64,0,123,727,0
46.0,0,98,63,0,134,715,0
47.0,0,104,64,0,139,703,0
48.0,0,108,67,0,147,688,0
49.0,0,110,62,0,158,680,0
50.0,0,116,58,0,167,669,0
51.0,0,120,61,0,178,651,0
52.0,0,124,57,0,190,639,0
53.0,0,127,53,0,199,631,0
54.0,0,128,51,0,208,623,0
55.0,0,130,51,0,217,612,0
56.0,0,129,53,0,226,602,0
57.0,0,128,55,0,229,598,0
58.0,0,126,50,0,241,593,0
59.0,0,131,50,0,249,580,0
60.0,0,132,47,0,261,570,0
61.0,0,138,51,0,263,558,0
62.0,0,135,50,0,274,551,0
63.0,0,136,53,0,282,539,0
64.0,0,135,54,0,291,530,0
65.0,0,139,57,0,299,515,0
66.0,0,138,56,0,306,510,0
67.0,0,134,55,0,317,504,0
68.0,0,126,54,0,331,499,0
69.0,0,123,55,0,344,488,0
70.0,0,117,58,0,355,480,0
71.0,0,112,64,0,364,470,0
72.0,0,106,57,0,381,466,0
73.0,0,102,59,0,393,456,0
74.0,0,99,60,0,400,451,0
75.0,0,96,66,0,406,442,0
76.0,0,92,66,0,417,435,0
77.0,0,85,67,0,428,430,0
78.0,0,86,68,0,430,426,0
79.0,0,89,66,0,436,419,0
80.0,0,82,62,0,450,416,0
81.0,0,78,63,0,461,408,0
82.0,0,74,63,0,471,402,0
83.0,0,73,62,0,476,399,0
84.0,0,68,60,0,486,396,0
85.0,0,65,57,0,497,391,0
86.0,0,60,55,0,508,387,0
87.0,0,60,55,0,514,381,0
88.0,0,61,59,0,518,372,0
89.0,0,63,64,0,522,361,0
90.0,0,55,61,0,535,359,0
91.0,0,56,55,0,543,356,0
92.0,0,58,51,0,549,352,0
