"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,20,14,0,1,995,0
2.0,0,20,21,0,1,988,0
3.0,0,20,21,0,1,988,0
4.0,0,21,24,0,1,984,0
5.0,0,21,30,0,2,977,0
6.0,0,22,35,0,2,971,0
7.0,0,25,41,0,2,962,0
8.0,0,28,42,0,3,957,0
9.0,0,31,47,0,3,949,0
10.0,0,36,51,0,3,940,0
11.0,0,39,54,0,3,934,0
12.0,0,42,58,0,3,927,0
13.0,0,45,65,0,3,917,0
14.0,0,47,71,0,3,909,0
15.0,0,51,79,0,3,897,0
16.0,0,57,85,0,5,883,0
17.0,1,65,92,0,6,866,0
18.0,1,74,100,0,7,848,0
19.0,1,76,108,0,8,837,0
20.0,1,84,115,0,9,821,0
21.0,1,77,110,0,40,802,0
22.0,1,76,114,0,49,790,0
23.0,1,80,115,0,58,776,0
24.0,2,82,123,0,63,760,0
25.0,2,87,121,0,68,752,0
26.0,3,94,120,0,76,737,0
27.0,3,105,126,0,82,714,0
28.0,3,108,126,0,95,698,0
29.0,3,106,130,0,105,686,0
30.0,3,114,132,0,112,669,0
31.0,3,122,133,0,123,649,0
32.0,4,126,137,0,126,637,0
33.0,4,133,140,0,132,621,0
34.0,4,138,136,0,144,608,0
35.0,5,144,141,0,153,587,0
36.0,5,144,138,0,170,573,0
37.0,5,150,138,0,179,558,0
38.0,5,151,141,0,194,539,0
39.0,5,146,137,0,209,533,0
40.0,5,156,133,0,219,517,0
41.0,5,160,135,0,231,499,0
42.0,5,161,130,0,250,484,0
43.0,5,166,129,0,262,468,0
44.0,5,173,125,0,273,454,0
45.0,5,178,120,0,287,440,0
46.0,5,179,122,0,299,425,0
47.0,6,176,119,0,315,414,0
48.0,6,176,117,0,336,395,0
49.0,6,172,111,0,353,388,0
50.0,6,175,110,0,363,376,0
51.0,6,167,108,0,377,372,0
52.0,6,156,104,0,398,366,0
53.0,6,154,102,0,410,358,0
54.0,6,151,97,0,425,351,0
55.0,6,148,94,0,438,344,0
56.0,6,146,89,0,455,334,0
57.0,6,141,90,0,469,324,0
58.0,7,133,83,0,487,320,0
59.0,8,129,76,0,503,314,0
60.0,8,127,77,0,510,308,0
61.0,8,114,73,0,529,306,0
62.0,8,105,69,0,549,299,0
63.0,8,99,64,0,565,294,0
64.0,8,94,58,0,579,291,0
65.0,8,87,54,0,592,289,0
66.0,9,80,51,0,607,283,0
67.0,9,70,49,0,623,279,0
68.0,10,65,46,0,634,275,0
69.0,10,61,38,0,647,274,0
70.0,10,59,37,0,653,271,0
71.0,10,53,36,0,663,268,0
72.0,10,54,35,0,665,266,0
73.0,10,53,33,0,672,262,0
74.0,10,48,33,0,679,260,0
75.0,10,47,31,0,685,257,0
76.0,10,47,30,0,689,254,0
77.0,10,42,28,0,698,252,0
78.0,10,39,24,0,705,252,0
79.0,10,39,22,0,709,250,0
80.0,10,39,21,0,713,247,0
81.0,10,39,17,0,718,246,0
82.0,10,41,17,0,719,243,0
83.0,10,40,17,0,724,239,0
84.0,10,37,16,0,730,237,0
85.0,10,37,17,0,732,234,0
86.0,10,38,17,0,734,231,0
87.0,11,32,14,0,743,230,0
88.0,11,33,12,0,746,228,0
89.0,11,30,11,0,750,228,0
90.0,11,29,12,0,751,227,0
91.0,11,27,11,0,755,226,0
92.0,11,26,11,0,757,225,0
93.0,12,24,13,0,758,223,0
94.0,12,21,13,0,762,222,0
95.0,12,21,12,0,764,221,0
96.0,12,21,12,0,765,220,0
97.0,12,19,11,0,768,220,0
98.0,12,18,11,0,769,220,0
99.0,12,19,11,0,769,219,0
100.0,12,16,12,0,772,218,0
101.0,12,16,10,0,774,218,0
102.0,12,17,10,0,775,216,0
103.0,12,16,10,0,778,214,0
104.0,12,16,8,0,781,213,0
105.0,12,15,8,0,782,213,0
106.0,12,14,7,0,785,212,0
107.0,12,12,7,0,788,211,0
108.0,12,12,8,0,788,210,0
109.0,12,10,8,0,790,210,0
110.0,12,10,11,0,790,207,0
111.0,12,11,10,0,791,206,0
112.0,12,11,10,0,792,205,0
113.0,12,11,9,0,793,205,0
114.0,12,11,7,0,796,204,0
115.0,12,10,7,0,797,204,0
116.0,12,11,6,0,798,203,0
117.0,12,10,6,0,799,203,0
118.0,12,10,6,0,799,203,0
119.0,12,10,6,0,799,203,0
120.0,12,11,5,0,800,202,0
121.0,12,10,4,0,802,202,0
122.0,12,10,4,0,802,202,0
123.0,12,9,4,0,804,201,0
124.0,12,8,4,0,806,200,0
125.0,12,8,4,0,807,199,0
126.0,12,8,4,0,807,199,0
127.0,12,8,4,0,807,199,0
128.0,12,7,4,0,808,199,0
129.0,12,7,3,0,809,199,0
130.0,12,7,2,0,810,199,0
131.0,12,7,1,0,811,199,0
132.0,12,7,1,0,812,198,0
133.0,12,7,0,0,813,198,0
134.0,12,7,0,0,813,198,0
135.0,12,6,0,0,814,198,0
136.0,12,7,0,0,814,197,0
137.0,12,7,0,0,815,196,0
138.0,12,7,0,0,815,196,0
139.0,12,7,0,0,815,196,0
140.0,12,7,0,0,815,196,0
141.0,12,5,0,0,817,196,0
142.0,12,5,0,0,817,196,0
143.0,12,5,0,0,817,196,0
144.0,12,5,0,0,817,196,0
145.0,12,4,0,0,818,196,0
146.0,12,3,0,0,819,196,0
147.0,12,3,0,0,819,196,0
148.0,12,3,0,0,819,196,0
149.0,12,3,0,0,819,196,0
150.0,12,3,0,0,819,196,0
151.0,12,3,0,0,819,196,0
152.0,12,3,0,0,819,196,0
153.0,12,2,0,0,820,196,0
154.0,12,2,0,0,820,196,0
155.0,12,2,0,0,820,196,0
156.0,12,2,0,0,820,196,0
157.0,12,1,0,0,821,196,0
158.0,12,0,0,0,822,196,0
