"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,8,5,0,0,997,100
2.0,0,13,6,0,0,991,100
3.0,0,15,7,0,0,988,100
4.0,0,20,8,0,0,982,100
5.0,0,22,7,0,1,980,100
6.0,0,23,9,0,1,977,100
7.0,0,23,11,0,1,975,100
8.0,0,27,14,0,1,968,100
9.0,0,30,14,0,1,965,100
10.0,0,31,15,0,1,963,100
11.0,0,35,16,0,2,957,100
12.0,0,39,17,0,3,951,100
13.0,0,44,19,0,3,944,100
14.0,0,55,19,0,4,932,100
15.0,0,62,20,0,4,924,100
16.0,0,67,20,0,4,919,100
17.0,0,75,24,0,5,906,100
18.0,0,85,24,0,6,895,100
19.0,0,93,25,0,6,886,100
20.0,0,96,25,0,7,882,100
21.0,0,99,26,0,14,871,100
22.0,0,100,29,0,18,863,100
23.0,0,100,28,0,27,855,100
24.0,0,101,29,0,31,849,100
25.0,0,99,31,0,40,840,100
26.0,0,104,35,0,45,826,100
27.0,0,112,41,0,48,809,100
28.0,0,118,42,0,50,800,100
29.0,0,118,41,0,57,794,100
30.0,0,121,44,0,62,783,100
31.0,0,126,46,0,66,772,100
32.0,0,132,47,0,72,759,100
33.0,0,137,45,0,76,752,100
34.0,0,138,46,0,83,743,100
35.0,0,137,50,0,94,729,100
36.0,0,135,53,0,105,717,100
37.0,0,143,56,0,111,700,100
38.0,0,138,55,0,126,691,100
39.0,0,141,53,0,137,679,100
40.0,0,145,54,0,146,665,100
41.0,0,149,55,0,149,657,100
42.0,0,147,56,0,159,648,100
43.0,0,154,56,0,167,633,100
44.0,0,158,57,0,175,620,100
45.0,0,165,63,0,180,602,100
46.0,0,176,63,0,191,580,100
47.0,0,177,59,0,206,568,100
48.0,0,170,53,0,224,563,100
49.0,0,178,53,0,233,546,100
50.0,0,181,56,0,239,534,100
51.0,0,191,56,0,251,512,100
52.0,0,194,54,0,264,498,100
53.0,0,192,56,0,274,488,100
54.0,0,197,57,0,279,477,100
55.0,1,193,55,0,291,470,100
56.0,1,187,50,0,307,465,100
57.0,1,188,47,0,320,454,100
58.0,1,183,49,0,333,444,100
59.0,1,185,47,0,344,433,100
60.0,1,178,47,0,358,426,100
61.0,1,173,49,0,370,417,100
62.0,1,182,49,0,377,401,100
63.0,1,188,47,0,387,387,100
64.0,1,186,47,0,404,372,100
65.0,1,188,48,0,417,356,100
66.0,1,188,44,0,437,340,100
67.0,1,179,39,0,462,329,100
68.0,1,175,39,0,474,321,100
69.0,1,177,40,0,480,312,100
70.0,1,172,45,0,495,297,100
71.0,1,179,43,0,504,283,100
72.0,1,173,40,0,520,276,100
73.0,1,172,37,0,533,267,100
74.0,1,176,36,0,541,256,100
75.0,1,171,39,0,551,248,100
76.0,1,176,39,0,558,236,100
77.0,1,180,40,0,564,225,100
78.0,1,179,40,0,574,216,100
79.0,1,175,36,0,584,214,100
80.0,1,170,36,0,594,209,100
81.0,1,170,36,0,601,202,100
82.0,1,170,33,0,610,196,100
83.0,1,164,32,0,623,190,100
84.0,1,160,30,0,635,184,100
85.0,1,155,24,0,652,178,100
86.0,1,151,21,0,667,170,100
87.0,1,143,19,0,681,166,100
88.0,1,137,19,0,693,160,100
89.0,1,132,18,0,702,157,100
90.0,1,130,17,0,708,154,100
91.0,1,120,14,0,725,150,100
92.0,1,110,14,0,739,146,100
93.0,1,104,13,0,748,144,100
94.0,1,97,13,0,757,142,100
95.0,1,93,14,0,766,136,100
96.0,1,91,12,0,774,132,100
97.0,1,86,12,0,785,126,100
98.0,1,80,10,0,795,124,100
99.0,1,74,8,0,804,123,100
100.0,1,73,8,0,806,122,100
101.0,1,71,8,0,811,119,100
102.0,1,66,8,0,818,117,100
103.0,1,65,7,0,823,114,100
104.0,1,64,7,0,828,110,100
105.0,1,59,8,0,833,109,100
106.0,1,52,8,0,840,109,100
107.0,1,46,8,0,846,109,100
108.0,1,42,8,0,850,109,100
109.0,1,40,8,0,853,108,100
110.0,1,39,9,0,856,105,100
111.0,1,35,8,0,861,105,100
112.0,1,35,6,0,864,104,100
113.0,1,31,5,0,869,104,100
114.0,1,29,5,0,871,104,100
115.0,1,27,5,0,873,104,100
116.0,1,24,4,0,879,102,100
117.0,1,23,4,0,882,100,100
118.0,1,22,1,0,887,99,100
119.0,1,21,1,0,888,99,100
120.0,1,22,1,0,889,97,100
121.0,1,21,1,0,890,97,100
122.0,1,18,1,0,893,97,100
123.0,1,17,1,0,894,97,100
124.0,1,15,1,0,896,97,100
125.0,1,12,1,0,900,96,100
126.0,1,12,0,0,901,96,100
127.0,1,11,0,0,902,96,100
128.0,1,11,0,0,902,96,100
129.0,1,11,0,0,902,96,100
130.0,1,11,0,0,903,95,100
131.0,1,9,0,0,905,95,100
132.0,1,9,0,0,905,95,100
133.0,1,8,0,0,906,95,100
134.0,1,8,0,0,906,95,100
135.0,1,8,0,0,906,95,100
136.0,1,8,0,0,906,95,100
137.0,1,5,0,0,909,95,100
138.0,1,4,0,0,910,95,100
139.0,1,3,0,0,911,95,100
140.0,1,3,0,0,911,95,100
141.0,1,2,0,0,912,95,100
142.0,1,2,0,0,912,95,100
143.0,1,2,0,0,912,95,100
144.0,1,1,0,0,913,95,100
145.0,1,1,0,0,913,95,100
146.0,1,0,0,0,914,95,100
