"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,12,11,0,0,997,0
2.0,0,11,13,0,1,995,0
3.0,0,12,13,0,1,994,0
4.0,0,11,13,0,2,994,0
5.0,0,11,13,0,2,994,0
6.0,0,13,14,0,2,991,0
7.0,0,14,16,0,3,987,0
8.0,0,14,18,0,4,984,0
9.0,0,15,20,0,4,981,0
10.0,0,15,21,0,4,980,0
11.0,0,16,21,0,5,978,0
12.0,0,17,30,0,5,968,0
13.0,0,18,32,0,6,964,0
14.0,0,21,35,0,6,958,0
15.0,0,24,35,0,6,955,0
16.0,0,24,34,0,8,954,0
17.0,0,26,35,0,8,951,0
18.0,0,29,38,0,8,945,0
19.0,0,29,43,0,8,940,0
20.0,0,31,45,0,8,936,0
21.0,0,26,41,0,23,930,0
22.0,0,27,42,0,26,925,0
23.0,0,27,43,0,29,921,0
24.0,0,28,48,0,29,915,0
25.0,0,29,47,0,30,914,0
26.0,0,32,48,0,30,910,0
27.0,0,33,52,0,33,902,0
28.0,0,33,52,0,38,897,0
29.0,0,33,53,0,42,892,0
30.0,0,30,58,0,46,886,0
31.0,0,31,59,0,49,881,0
32.0,0,34,66,0,51,869,0
33.0,0,32,60,0,63,865,0
34.0,0,34,65,0,66,855,0
35.0,0,30,70,0,74,846,0
36.0,0,28,75,0,77,840,0
37.0,0,29,82,0,78,831,0
38.0,0,28,87,0,81,824,0
39.0,0,28,91,0,86,815,0
40.0,0,31,95,0,91,803,0
41.0,0,30,98,0,95,797,0
42.0,0,29,103,0,101,787,0
43.0,0,28,103,0,108,781,0
44.0,0,29,108,0,112,771,0
45.0,0,28,108,0,119,765,0
46.0,0,27,117,0,121,755,0
47.0,0,26,117,0,124,753,0
48.0,0,23,116,0,134,747,0
49.0,0,22,117,0,138,743,0
50.0,0,23,116,0,142,739,0
51.0,0,24,118,0,149,729,0
52.0,0,23,120,0,153,724,0
53.0,0,20,116,0,164,720,0
54.0,0,20,116,0,170,714,0
55.0,0,17,115,0,181,707,0
56.0,0,18,114,0,186,702,0
57.0,0,18,112,0,193,697,0
58.0,0,16,107,0,203,694,0
59.0,0,18,105,0,209,688,0
60.0,0,16,110,0,217,677,0
61.0,0,13,105,0,228,674,0
62.0,0,12,103,0,237,668,0
63.0,0,11,100,0,247,662,0
64.0,0,9,98,0,256,657,0
65.0,0,8,95,0,267,650,0
66.0,0,8,94,0,272,646,0
67.0,0,9,91,0,280,640,0
68.0,0,9,92,0,283,636,0
69.0,0,10,89,0,289,632,0
70.0,0,10,90,0,293,627,0
71.0,0,12,91,0,297,620,0
72.0,0,10,87,0,307,616,0
73.0,0,8,85,0,313,614,0
74.0,0,8,86,0,317,609,0
75.0,0,8,84,0,323,605,0
76.0,0,8,82,0,328,602,0
77.0,0,8,86,0,331,595,0
78.0,0,8,83,0,337,592,0
79.0,0,8,81,0,342,589,0
80.0,0,6,82,0,346,586,0
81.0,0,6,80,0,352,582,0
82.0,0,7,79,0,355,579,0
83.0,0,7,77,0,360,576,0
84.0,0,6,80,0,365,569,0
85.0,0,7,77,0,370,566,0
86.0,0,8,74,0,378,560,0
87.0,0,9,75,0,381,555,0
88.0,0,8,73,0,387,552,0
89.0,0,7,75,0,390,548,0
90.0,0,8,75,0,396,541,0
91.0,0,7,75,0,402,536,0
92.0,0,4,72,0,409,535,0
93.0,0,5,69,0,415,531,0
94.0,0,5,70,0,417,528,0
95.0,0,5,77,0,420,518,0
96.0,0,5,78,0,423,514,0
97.0,0,5,80,0,425,510,0
98.0,0,5,76,0,433,506,0
99.0,0,5,74,0,439,502,0
100.0,1,4,76,0,442,497,0
101.0,1,4,74,0,446,495,0
102.0,1,4,73,0,449,493,0
103.0,2,3,77,0,449,489,0
104.0,2,3,77,0,452,486,0
105.0,2,3,72,0,459,484,0
106.0,2,3,70,0,462,483,0
107.0,2,3,70,0,465,480,0
108.0,2,2,67,0,470,479,0
109.0,2,2,66,0,474,476,0
110.0,2,2,66,0,478,472,0
111.0,2,0,63,0,485,470,0
112.0,2,0,59,0,491,468,0
113.0,2,0,62,0,492,464,0
114.0,2,0,63,0,494,461,0
115.0,2,0,61,0,498,459,0
116.0,2,0,57,0,507,454,0
117.0,2,0,54,0,510,454,0
118.0,2,0,52,0,514,452,0
119.0,2,0,52,0,518,448,0
120.0,2,0,50,0,521,447,0
121.0,2,0,46,0,526,446,0
122.0,2,0,47,0,528,443,0
123.0,2,0,44,0,532,442,0
124.0,2,0,40,0,536,442,0
125.0,2,0,40,0,539,439,0
126.0,2,0,41,0,539,438,0
127.0,2,0,40,0,540,438,0
128.0,2,0,41,0,544,433,0
129.0,2,0,42,0,544,432,0
130.0,2,0,41,0,548,429,0
131.0,2,0,40,0,553,425,0
132.0,2,0,40,0,555,423,0
133.0,2,0,38,0,557,423,0
134.0,2,0,36,0,560,422,0
135.0,2,0,34,0,563,421,0
136.0,2,0,33,0,565,420,0
137.0,2,0,31,0,569,418,0
138.0,2,0,32,0,569,417,0
139.0,2,0,32,0,570,416,0
140.0,2,0,28,0,574,416,0
141.0,2,0,28,0,575,415,0
142.0,2,0,28,0,575,415,0
143.0,2,0,31,0,576,411,0
144.0,2,0,32,0,577,409,0
145.0,2,0,33,0,578,407,0
146.0,2,0,31,0,581,406,0
147.0,2,0,31,0,582,405,0
148.0,2,0,31,0,582,405,0
149.0,2,0,27,0,587,404,0
150.0,2,0,30,0,587,401,0
151.0,2,0,28,0,589,401,0
152.0,2,0,25,0,593,400,0
153.0,2,0,23,0,595,400,0
154.0,2,0,22,0,596,400,0
155.0,2,0,21,0,597,400,0
156.0,2,0,20,0,598,400,0
157.0,2,0,19,0,599,400,0
158.0,2,0,18,0,601,399,0
159.0,2,0,18,0,602,398,0
160.0,2,0,18,0,602,398,0
161.0,2,0,18,0,602,398,0
162.0,2,0,17,0,603,398,0
163.0,2,0,17,0,603,398,0
164.0,2,0,13,0,607,398,0
165.0,2,0,14,0,609,395,0
166.0,2,0,12,0,611,395,0
167.0,2,0,11,0,612,395,0
168.0,2,0,11,0,613,394,0
169.0,2,0,11,0,613,394,0
170.0,2,0,11,0,614,393,0
171.0,2,0,8,0,617,393,0
172.0,2,0,8,0,617,393,0
173.0,2,0,8,0,618,392,0
174.0,2,0,9,0,618,391,0
175.0,2,0,9,0,618,391,0
176.0,2,0,9,0,618,391,0
177.0,2,0,9,0,618,391,0
178.0,2,0,9,0,618,391,0
179.0,2,0,8,0,619,391,0
180.0,2,0,7,0,620,391,0
181.0,2,0,7,0,620,391,0
182.0,2,0,7,0,620,391,0
183.0,2,0,8,0,620,390,0
184.0,2,0,8,0,620,390,0
185.0,2,0,9,0,620,389,0
186.0,2,0,5,0,624,389,0
187.0,2,0,5,0,624,389,0
188.0,2,0,5,0,624,389,0
189.0,2,0,4,0,625,389,0
190.0,2,0,5,0,625,388,0
191.0,2,0,4,0,626,388,0
192.0,2,0,3,0,627,388,0
193.0,2,0,3,0,627,388,0
194.0,2,0,2,0,628,388,0
195.0,2,0,1,0,629,388,0
196.0,2,0,1,0,629,388,0
197.0,2,0,1,0,629,388,0
198.0,2,0,1,0,629,388,0
199.0,2,0,1,0,629,388,0
200.0,2,0,1,0,629,388,0
201.0,2,0,1,0,629,388,0
202.0,2,0,1,0,629,388,0
203.0,2,0,1,0,629,388,0
204.0,2,0,1,0,629,388,0
205.0,2,0,1,0,629,388,0
206.0,2,0,1,0,629,388,0
207.0,2,0,1,0,629,388,0
208.0,2,0,1,0,629,388,0
209.0,2,0,1,0,629,388,0
210.0,2,0,1,0,629,388,0
211.0,2,0,0,0,630,388,0
