"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,18,16,0,0,996,0
2.0,0,23,17,0,0,990,0
3.0,0,26,19,0,1,984,0
4.0,0,27,21,0,2,980,0
5.0,0,28,26,0,2,974,0
6.0,0,31,28,0,2,969,0
7.0,0,36,32,0,3,959,0
8.0,0,39,36,0,3,952,0
9.0,0,41,36,0,4,949,0
10.0,0,40,41,0,6,943,0
11.0,0,43,44,0,6,937,0
12.0,0,54,46,0,8,922,0
13.0,0,58,47,0,11,914,0
14.0,0,66,54,0,14,896,0
15.0,0,70,55,0,15,890,0
16.0,0,74,56,0,15,885,0
17.0,0,77,59,0,17,877,0
18.0,0,85,60,0,18,867,0
19.0,0,88,65,0,21,856,0
20.0,0,97,68,0,24,841,0
21.0,0,92,64,0,45,829,0
22.0,0,94,64,0,50,822,0
23.0,0,95,64,0,56,815,0
24.0,0,99,66,0,65,800,0
25.0,0,103,69,0,69,789,0
26.0,0,107,72,0,73,778,0
27.0,0,113,77,0,80,760,0
28.0,1,110,76,0,89,754,0
29.0,1,111,78,0,97,743,0
30.0,1,117,86,0,100,726,0
31.0,1,122,94,0,106,707,0
32.0,1,123,92,0,113,701,0
33.0,1,112,94,0,131,692,0
34.0,1,115,94,0,138,682,0
35.0,1,115,98,0,153,663,0
36.0,1,117,101,0,158,653,0
37.0,1,120,103,0,166,640,0
38.0,1,120,105,0,174,630,0
39.0,1,121,107,0,185,616,0
40.0,1,124,105,0,194,606,0
41.0,1,123,109,0,210,587,0
42.0,1,119,110,0,223,577,0
43.0,1,122,112,0,232,563,0
44.0,1,125,112,0,239,553,0
45.0,1,121,113,0,253,542,0
46.0,1,123,122,0,264,520,0
47.0,1,126,123,0,278,502,0
48.0,1,117,121,0,297,494,0
49.0,1,123,130,0,302,474,0
50.0,1,126,130,0,311,462,0
51.0,1,121,127,0,327,454,0
52.0,1,120,122,0,347,440,0
53.0,1,121,131,0,351,426,0
54.0,1,124,131,0,361,413,0
55.0,1,121,135,0,372,401,0
56.0,1,118,136,0,389,386,0
57.0,1,118,137,0,402,372,0
58.0,1,114,136,0,415,364,0
59.0,1,113,137,0,424,355,0
60.0,1,109,143,0,435,342,0
61.0,2,106,154,0,445,323,0
62.0,2,100,148,0,462,318,0
63.0,2,100,141,0,475,312,0
64.0,2,98,140,0,489,301,0
65.0,2,92,143,0,500,293,0
66.0,2,91,142,0,510,285,0
67.0,2,85,130,0,533,280,0
68.0,2,82,123,0,550,273,0
69.0,2,84,120,0,559,265,0
70.0,2,76,115,0,578,259,0
71.0,2,74,112,0,589,253,0
72.0,2,70,112,0,597,249,0
73.0,2,69,108,0,607,244,0
74.0,2,66,103,0,623,236,0
75.0,2,59,100,0,636,233,0
76.0,2,57,93,0,648,230,0
77.0,2,55,80,0,665,228,0
78.0,2,56,80,0,673,219,0
79.0,2,55,80,0,680,213,0
80.0,2,54,74,0,689,211,0
81.0,2,52,65,0,702,209,0
82.0,2,48,54,0,718,208,0
83.0,2,48,51,0,722,207,0
84.0,3,44,50,0,728,205,0
85.0,3,40,47,0,737,203,0
86.0,3,39,43,0,744,201,0
87.0,3,36,37,0,754,200,0
88.0,3,35,35,0,758,199,0
89.0,3,35,33,0,764,195,0
90.0,4,31,30,0,771,194,0
91.0,4,27,28,0,779,192,0
92.0,4,26,28,0,782,190,0
93.0,4,26,24,0,787,189,0
94.0,4,25,21,0,792,188,0
95.0,4,23,18,0,800,185,0
96.0,4,23,18,0,800,185,0
97.0,4,23,16,0,802,185,0
98.0,4,22,17,0,804,183,0
99.0,4,19,16,0,810,181,0
100.0,4,16,14,0,815,181,0
101.0,4,15,15,0,817,179,0
102.0,4,14,15,0,819,178,0
103.0,4,15,14,0,820,177,0
104.0,4,14,14,0,821,177,0
105.0,4,14,13,0,823,176,0
106.0,4,13,13,0,824,176,0
107.0,4,11,13,0,826,176,0
108.0,4,10,13,0,827,176,0
109.0,4,8,13,0,829,176,0
110.0,4,5,13,0,833,175,0
111.0,4,4,13,0,834,175,0
112.0,4,4,11,0,836,175,0
113.0,4,4,9,0,838,175,0
114.0,4,3,9,0,839,175,0
115.0,4,2,9,0,840,175,0
116.0,4,2,7,0,842,175,0
117.0,4,2,7,0,842,175,0
118.0,4,2,7,0,842,175,0
119.0,4,2,6,0,843,175,0
120.0,4,2,3,0,846,175,0
121.0,4,2,3,0,846,175,0
122.0,4,1,2,0,848,175,0
123.0,4,0,2,0,849,175,0
124.0,4,0,2,0,849,175,0
125.0,4,0,2,0,849,175,0
126.0,4,0,1,0,850,175,0
127.0,4,0,1,0,850,175,0
128.0,4,0,1,0,850,175,0
129.0,4,0,1,0,850,175,0
130.0,4,0,1,0,850,175,0
131.0,4,0,0,0,851,175,0
