"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,5,4,0,1,1000,0
2.0,0,5,4,0,1,1000,0
3.0,0,7,5,0,1,997,0
4.0,0,9,5,0,1,995,0
5.0,0,10,6,0,1,993,0
6.0,0,10,7,0,1,992,0
7.0,0,13,7,0,1,989,0
8.0,0,16,7,0,1,986,0
9.0,0,17,9,0,2,982,0
10.0,0,17,9,0,2,982,0
11.0,0,20,11,0,2,977,0
12.0,0,22,11,0,2,975,0
13.0,0,22,13,0,3,972,0
14.0,0,28,16,0,3,963,0
15.0,0,29,15,0,5,961,0
16.0,0,29,19,0,6,956,0
17.0,0,28,21,0,7,954,0
18.0,0,31,23,0,7,949,0
19.0,0,33,24,0,7,946,0
20.0,0,35,26,0,7,942,0
21.0,0,33,24,0,15,938,0
22.0,0,32,29,0,16,933,0
23.0,0,34,30,0,17,929,0
24.0,0,33,33,0,19,925,0
25.0,0,35,34,0,20,921,0
26.0,0,35,36,0,23,916,0
27.0,0,37,35,0,25,913,0
28.0,0,38,35,0,27,910,0
29.0,0,39,39,0,30,902,0
30.0,0,41,39,0,33,897,0
31.0,0,42,41,0,33,894,0
32.0,0,44,40,0,37,889,0
33.0,0,44,39,0,40,887,0
34.0,0,47,37,0,44,882,0
35.0,0,44,37,0,54,875,0
36.0,0,48,37,0,56,869,0
37.0,0,47,36,0,61,866,0
38.0,0,51,39,0,62,858,0
39.0,0,53,39,0,69,849,0
40.0,0,51,40,0,72,847,0
41.0,0,49,42,0,76,843,0
42.0,0,49,42,0,80,839,0
43.0,0,54,40,0,86,830,0
44.0,0,57,40,0,90,823,0
45.0,0,58,42,0,92,818,0
46.0,0,56,40,0,99,815,0
47.0,0,54,40,0,106,810,0
48.0,0,52,43,0,108,807,0
49.0,0,53,49,0,110,798,0
50.0,0,47,50,0,120,793,0
51.0,0,48,54,0,126,782,0
52.0,0,50,54,0,128,778,0
53.0,0,46,58,0,133,773,0
54.0,0,48,59,0,135,768,0
55.0,0,50,58,0,141,761,0
56.0,0,49,59,0,148,754,0
57.0,0,45,62,0,154,749,0
58.0,0,47,62,0,156,745,0
59.0,0,45,58,0,167,740,0
60.0,0,41,60,0,174,735,0
61.0,0,40,62,0,176,732,0
62.0,0,39,62,0,178,731,0
63.0,0,43,62,0,182,723,0
64.0,0,41,61,0,190,718,0
65.0,0,41,61,0,196,712,0
66.0,0,43,58,0,202,707,0
67.0,0,42,58,0,206,704,0
68.0,0,42,56,0,212,700,0
69.0,0,44,58,0,214,694,0
70.0,0,43,57,0,221,689,0
71.0,0,44,54,0,227,685,0
72.0,0,45,55,0,237,673,0
73.0,0,46,55,0,242,667,0
74.0,0,48,53,0,245,664,0
75.0,0,46,57,0,249,658,0
76.0,0,45,56,0,255,654,0
77.0,0,45,55,0,263,647,0
78.0,0,44,51,0,269,646,0
79.0,0,46,57,0,272,635,0
80.0,0,46,57,0,279,628,0
81.0,0,51,55,0,284,620,0
82.0,0,57,56,0,287,610,0
83.0,0,61,55,0,289,605,0
84.0,0,60,55,0,298,597,0
85.0,0,62,62,0,304,582,0
86.0,0,61,61,0,309,579,0
87.0,0,60,63,0,315,572,0
88.0,0,60,62,0,319,569,0
89.0,0,66,63,0,322,559,0
90.0,0,69,60,0,329,552,0
91.0,0,74,65,0,334,537,0
92.0,0,74,63,0,338,535,0
93.0,0,74,57,0,350,529,0
94.0,0,79,60,0,356,515,0
95.0,0,80,59,0,360,511,0
96.0,0,83,59,0,368,500,0
97.0,0,84,60,0,373,493,0
98.0,0,93,63,0,377,477,0
99.0,0,98,62,0,380,470,0
100.0,0,99,59,0,390,462,0
101.0,0,101,60,0,397,452,0
102.0,0,100,61,0,403,446,0
103.0,0,100,58,0,412,440,0
104.0,0,105,60,0,417,428,0
105.0,0,99,60,0,427,424,0
106.0,0,99,56,0,441,414,0
107.0,0,100,55,0,444,411,0
108.0,0,103,53,0,451,403,0
109.0,0,104,55,0,455,396,0
110.0,0,102,59,0,466,383,0
111.0,0,97,59,0,475,379,0
112.0,0,103,56,0,486,365,0
113.0,0,103,61,0,489,357,0
114.0,0,105,63,0,495,347,0
115.0,0,103,62,0,506,339,0
116.0,0,103,63,0,511,333,0
117.0,0,100,58,0,525,327,0
118.0,0,96,57,0,532,325,0
119.0,0,88,55,0,549,318,0
120.0,0,82,57,0,555,316,0
121.0,0,77,56,0,564,313,0
122.0,0,76,54,0,575,305,0
123.0,0,75,54,0,581,300,0
124.0,0,72,55,0,588,295,0
125.0,0,66,54,0,598,292,0
126.0,0,67,52,0,601,290,0
127.0,0,64,52,0,609,285,0
128.0,0,63,53,0,612,282,0
129.0,0,59,52,0,619,280,0
130.0,0,56,50,0,625,279,0
131.0,0,53,46,0,637,274,0
132.0,0,49,48,0,642,271,0
133.0,0,41,48,0,655,266,0
134.0,0,39,44,0,664,263,0
135.0,0,32,43,0,674,261,0
136.0,0,28,44,0,681,257,0
137.0,0,28,47,0,684,251,0
138.0,0,25,47,0,689,249,0
139.0,0,28,47,0,691,244,0
140.0,0,27,46,0,696,241,0
141.0,0,28,50,0,696,236,0
142.0,0,27,52,0,699,232,0
143.0,0,23,50,0,707,230,0
144.0,0,20,49,0,712,229,0
145.0,0,18,49,0,716,227,0
146.0,0,19,47,0,719,225,0
147.0,0,19,51,0,720,220,0
148.0,0,19,46,0,726,219,0
149.0,0,18,46,0,730,216,0
150.0,0,18,44,0,734,214,0
151.0,0,19,43,0,736,212,0
152.0,0,18,40,0,742,210,0
153.0,0,18,39,0,746,207,0
154.0,0,18,37,0,750,205,0
155.0,0,19,36,0,754,201,0
156.0,0,20,36,0,755,199,0
157.0,0,21,32,0,759,198,0
158.0,0,21,28,0,764,197,0
159.0,0,21,27,0,766,196,0
160.0,0,21,24,0,771,194,0
161.0,0,19,23,0,775,193,0
162.0,0,18,21,0,778,193,0
163.0,0,18,17,0,782,193,0
164.0,0,17,16,0,784,193,0
165.0,0,18,15,0,785,192,0
166.0,0,19,14,0,786,191,0
167.0,0,17,14,0,788,191,0
168.0,0,16,11,0,792,191,0
169.0,0,15,12,0,794,189,0
170.0,0,13,11,0,797,189,0
171.0,0,14,10,0,799,187,0
172.0,0,12,10,0,801,187,0
173.0,0,11,9,0,803,187,0
174.0,0,10,7,0,807,186,0
175.0,0,10,9,0,808,183,0
176.0,0,9,6,0,812,183,0
177.0,0,8,5,0,814,183,0
178.0,0,7,5,0,815,183,0
179.0,0,6,5,0,816,183,0
180.0,0,5,5,0,817,183,0
181.0,0,3,5,0,819,183,0
182.0,0,3,4,0,820,183,0
183.0,0,3,4,0,820,183,0
184.0,0,3,4,0,820,183,0
185.0,0,3,4,0,820,183,0
186.0,0,3,4,0,820,183,0
187.0,0,2,4,0,821,183,0
188.0,0,2,4,0,821,183,0
189.0,0,2,4,0,821,183,0
190.0,0,2,3,0,822,183,0
191.0,0,3,3,0,822,182,0
192.0,0,2,3,0,823,182,0
193.0,0,2,2,0,824,182,0
194.0,0,2,2,0,824,182,0
195.0,0,2,2,0,824,182,0
196.0,0,1,0,0,827,182,0
197.0,0,1,0,0,827,182,0
198.0,0,1,0,0,827,182,0
199.0,0,1,0,0,827,182,0
200.0,0,1,0,0,827,182,0
201.0,0,1,0,0,827,182,0
202.0,0,1,0,0,827,182,0
203.0,0,1,0,0,827,182,0
204.0,0,1,0,0,827,182,0
205.0,0,1,0,0,827,182,0
206.0,0,1,0,0,827,182,0
207.0,0,1,0,0,827,182,0
208.0,0,1,0,0,827,182,0
209.0,0,1,0,0,827,182,0
210.0,0,1,0,0,827,182,0
211.0,0,1,0,0,827,182,0
212.0,0,0,0,0,828,182,0
213.0,0,0,0,0,828,182,0
