"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,6,5,0,0,999,0
2.0,0,7,8,0,0,995,0
3.0,0,8,8,0,0,994,0
4.0,0,15,8,0,0,987,0
5.0,0,16,8,0,0,986,0
6.0,0,18,10,0,1,981,0
7.0,0,20,11,0,2,977,0
8.0,0,23,11,0,2,974,0
9.0,0,28,16,0,2,964,0
10.0,0,31,18,0,3,958,0
11.0,0,34,19,0,3,954,0
12.0,0,41,20,0,4,945,0
13.0,0,45,22,0,4,939,0
14.0,0,47,23,0,4,936,0
15.0,0,52,25,0,7,926,0
16.0,0,58,27,0,7,918,0
17.0,0,61,29,0,10,910,0
18.0,0,66,30,0,10,904,0
19.0,0,69,35,0,11,895,0
20.0,0,75,38,0,11,886,0
21.0,0,74,33,0,21,882,0
22.0,0,81,33,0,21,875,0
23.0,0,84,33,0,23,870,0
24.0,0,87,34,0,25,864,0
25.0,0,88,31,0,36,855,0
26.0,0,94,33,0,37,846,0
27.0,0,98,32,0,44,836,0
28.0,0,101,32,0,49,828,0
29.0,0,110,33,0,51,816,0
30.0,0,114,30,0,61,805,0
31.0,0,119,28,0,68,795,0
32.0,0,121,31,0,74,784,0
33.0,0,124,30,0,82,774,0
34.0,0,131,29,0,88,762,0
35.0,0,137,29,0,94,750,0
36.0,0,144,28,0,102,736,0
37.0,0,144,27,0,109,730,0
38.0,0,149,27,0,119,715,0
39.0,0,153,27,0,126,704,0
40.0,0,164,25,0,132,689,0
41.0,0,165,24,0,141,680,0
42.0,0,172,26,0,147,665,0
43.0,0,174,29,0,155,652,0
44.0,0,185,29,0,158,638,0
45.0,0,189,30,0,166,625,0
46.0,0,188,31,0,174,617,0
47.0,0,189,31,0,184,606,0
48.0,0,187,29,0,196,598,0
49.0,0,188,29,0,202,591,0
50.0,0,185,31,0,214,580,0
51.0,0,182,30,0,222,576,0
52.0,0,179,30,0,232,569,0
53.0,0,175,25,0,249,561,0
54.0,0,173,26,0,259,552,0
55.0,0,173,26,0,270,541,0
56.0,0,169,25,0,279,537,0
57.0,0,163,25,0,292,530,0
58.0,0,163,25,0,297,525,0
59.0,0,157,23,0,313,517,0
60.0,0,159,22,0,326,503,0
61.0,0,152,20,0,342,496,0
62.0,0,153,22,0,351,484,0
63.0,0,145,20,0,365,480,0
64.0,0,146,17,0,376,471,0
65.0,0,145,16,0,388,461,0
66.0,0,141,17,0,398,454,0
67.0,0,143,16,0,404,447,0
68.0,0,136,15,0,416,443,0
69.0,0,135,14,0,426,435,0
70.0,0,136,15,0,432,427,0
71.0,0,130,13,0,443,424,0
72.0,0,135,13,0,446,416,0
73.0,0,133,13,0,455,409,0
74.0,0,133,15,0,461,401,0
75.0,0,131,14,0,470,395,0
76.0,0,130,13,0,481,386,0
77.0,0,128,13,0,486,383,0
78.0,0,126,13,0,493,378,0
79.0,0,129,14,0,497,370,0
80.0,0,127,13,0,504,366,0
81.0,0,122,12,0,516,360,0
82.0,0,119,12,0,523,356,0
83.0,0,117,11,0,535,347,0
84.0,0,116,11,0,539,344,0
85.0,0,110,12,0,549,339,0
86.0,0,105,12,0,559,334,0
87.0,0,102,10,0,567,331,0
88.0,0,97,10,0,575,328,0
89.0,0,101,9,0,578,322,0
90.0,0,98,11,0,583,318,0
91.0,0,94,12,0,589,315,0
92.0,0,97,12,0,592,309,0
93.0,0,94,13,0,600,303,0
94.0,0,92,14,0,609,295,0
95.0,0,91,13,0,616,290,0
96.0,0,87,12,0,624,287,0
97.0,0,80,12,0,632,286,0
98.0,0,79,12,0,635,284,0
99.0,0,80,12,0,641,277,0
100.0,0,76,11,0,649,274,0
101.0,0,74,11,0,654,271,0
102.0,0,70,12,0,661,267,0
103.0,0,67,12,0,665,266,0
104.0,0,63,11,0,672,264,0
105.0,0,61,11,0,675,263,0
106.0,0,58,10,0,680,262,0
107.0,0,53,11,0,687,259,0
108.0,0,52,11,0,689,258,0
109.0,0,52,8,0,694,256,0
110.0,0,49,8,0,699,254,0
111.0,0,48,7,0,703,252,0
112.0,0,52,6,0,705,247,0
113.0,0,50,5,0,711,244,0
114.0,0,48,4,0,716,242,0
115.0,0,45,2,0,722,241,0
116.0,0,42,2,0,726,240,0
117.0,0,40,2,0,729,239,0
118.0,0,42,2,0,730,236,0
119.0,0,42,1,0,733,234,0
120.0,0,35,1,0,741,233,0
121.0,0,36,1,0,743,230,0
122.0,0,33,1,0,746,230,0
123.0,0,32,2,0,748,228,0
124.0,0,34,2,0,748,226,0
125.0,0,33,2,0,749,226,0
126.0,0,33,2,0,750,225,0
127.0,0,33,2,0,750,225,0
128.0,0,30,2,0,753,225,0
129.0,0,29,2,0,755,224,0
130.0,0,28,2,0,756,224,0
131.0,0,26,2,0,758,224,0
132.0,0,25,2,0,760,223,0
133.0,0,22,1,0,764,223,0
134.0,0,19,1,0,767,223,0
135.0,0,17,1,0,769,223,0
136.0,0,16,1,0,770,223,0
137.0,0,16,1,0,771,222,0
138.0,0,16,1,0,772,221,0
139.0,0,17,1,0,774,218,0
140.0,0,16,1,0,776,217,0
141.0,0,16,1,0,777,216,0
142.0,0,14,1,0,780,215,0
143.0,0,14,1,0,780,215,0
144.0,0,12,0,0,783,215,0
145.0,0,10,0,0,785,215,0
146.0,0,10,0,0,785,215,0
147.0,0,10,0,0,786,214,0
148.0,0,10,0,0,786,214,0
149.0,0,10,0,0,786,214,0
150.0,0,10,0,0,787,213,0
151.0,0,10,0,0,787,213,0
152.0,0,10,0,0,787,213,0
153.0,0,9,0,0,788,213,0
154.0,0,9,0,0,788,213,0
155.0,0,10,0,0,788,212,0
156.0,0,9,0,0,789,212,0
157.0,0,9,0,0,789,212,0
158.0,0,8,0,0,790,212,0
159.0,0,7,0,0,791,212,0
160.0,0,5,0,0,793,212,0
161.0,0,4,0,0,794,212,0
162.0,0,4,0,0,795,211,0
163.0,0,4,0,0,795,211,0
164.0,0,4,0,0,795,211,0
165.0,0,4,0,0,795,211,0
166.0,0,4,0,0,795,211,0
167.0,0,4,0,0,795,211,0
168.0,0,4,0,0,796,210,0
169.0,0,4,0,0,796,210,0
170.0,0,5,0,0,796,209,0
171.0,0,4,0,0,797,209,0
172.0,0,4,0,0,797,209,0
173.0,0,4,0,0,797,209,0
174.0,0,5,0,0,797,208,0
175.0,0,6,0,0,797,207,0
176.0,0,5,0,0,798,207,0
177.0,0,5,0,0,798,207,0
178.0,0,5,0,0,798,207,0
179.0,0,5,0,0,798,207,0
180.0,0,5,0,0,798,207,0
181.0,0,5,0,0,798,207,0
182.0,0,5,0,0,798,207,0
183.0,0,4,0,0,799,207,0
184.0,0,4,0,0,799,207,0
185.0,0,4,0,0,799,207,0
186.0,0,4,0,0,799,207,0
187.0,0,4,0,0,799,207,0
188.0,0,4,0,0,799,207,0
189.0,0,3,0,0,800,207,0
190.0,0,3,0,0,800,207,0
191.0,0,2,0,0,801,207,0
192.0,0,2,0,0,801,207,0
193.0,0,2,0,0,801,207,0
194.0,0,2,0,0,801,207,0
195.0,0,1,0,0,802,207,0
196.0,0,0,0,0,803,207,0
197.0,0,0,0,0,803,207,0
