"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,4,5,0,1,1000,100
2.0,0,7,5,0,1,997,100
3.0,0,7,5,0,1,997,100
4.0,0,7,5,0,1,997,100
5.0,0,7,5,0,1,997,100
6.0,0,7,4,0,2,997,100
7.0,0,8,4,0,2,996,100
8.0,0,8,4,0,2,996,100
9.0,0,9,4,0,2,995,100
10.0,0,10,4,0,2,994,100
11.0,0,10,4,0,2,994,100
12.0,0,11,4,0,2,993,100
13.0,0,11,4,0,2,993,100
14.0,0,7,4,0,6,993,100
15.0,0,7,4,0,6,993,100
16.0,0,4,4,0,9,993,100
17.0,0,4,6,0,9,991,100
18.0,0,5,6,0,9,990,100
19.0,0,5,6,0,9,990,100
20.0,0,4,9,0,10,987,100
21.0,0,3,5,0,15,987,100
22.0,0,3,5,0,15,987,100
23.0,0,2,5,0,16,987,100
24.0,0,1,5,0,17,987,100
25.0,0,1,5,0,17,987,100
26.0,0,0,5,0,18,987,100
27.0,0,0,5,0,18,987,100
28.0,0,0,5,0,18,987,100
29.0,0,0,7,0,18,985,100
30.0,0,0,8,0,18,984,100
31.0,0,0,8,0,18,984,100
32.0,0,0,8,0,18,984,100
33.0,0,0,8,0,18,984,100
34.0,0,0,8,0,18,984,100
35.0,0,0,8,0,18,984,100
36.0,0,0,8,0,19,983,100
37.0,0,0,8,0,19,983,100
38.0,0,0,7,0,20,983,100
39.0,0,0,7,0,20,983,100
40.0,0,0,7,0,20,983,100
41.0,0,0,4,0,23,983,100
42.0,0,0,4,0,23,983,100
43.0,0,0,4,0,23,983,100
44.0,0,0,4,0,23,983,100
45.0,0,0,4,0,23,983,100
46.0,0,0,4,0,23,983,100
47.0,0,0,4,0,23,983,100
48.0,0,0,4,0,23,983,100
49.0,0,0,4,0,23,983,100
50.0,0,0,4,0,25,981,100
51.0,0,0,4,0,26,980,100
52.0,0,0,4,0,26,980,100
53.0,0,0,4,0,26,980,100
54.0,0,0,5,0,26,979,100
55.0,0,0,7,0,26,977,100
56.0,0,0,11,0,26,973,100
57.0,0,0,10,0,27,973,100
58.0,0,0,13,0,27,970,100
59.0,0,0,14,0,27,969,100
60.0,0,0,14,0,27,969,100
61.0,0,0,17,0,27,966,100
62.0,0,0,16,0,28,966,100
63.0,0,0,16,0,28,966,100
64.0,0,0,16,0,28,966,100
65.0,0,0,16,0,28,966,100
66.0,0,0,16,0,28,966,100
67.0,0,0,18,0,28,964,100
68.0,0,0,16,0,30,964,100
69.0,0,0,19,0,30,961,100
70.0,0,0,21,0,30,959,100
71.0,0,0,20,0,32,958,100
72.0,0,0,19,0,33,958,100
73.0,0,0,21,0,33,956,100
74.0,0,0,23,0,33,954,100
75.0,0,0,23,0,33,954,100
76.0,0,0,23,0,35,952,100
77.0,0,0,20,0,38,952,100
78.0,0,0,24,0,38,948,100
79.0,0,0,24,0,40,946,100
80.0,0,0,30,0,41,939,100
81.0,0,0,30,0,41,939,100
82.0,0,0,27,0,44,939,100
83.0,0,0,32,0,44,934,100
84.0,0,0,32,0,44,934,100
85.0,0,0,31,0,45,934,100
86.0,0,0,31,0,45,934,100
87.0,0,0,34,0,45,931,100
88.0,0,0,32,0,47,931,100
89.0,0,0,35,0,47,928,100
90.0,0,0,32,0,50,928,100
91.0,0,0,32,0,52,926,100
92.0,0,0,32,0,54,924,100
93.0,0,0,40,0,54,916,100
94.0,0,0,36,0,58,916,100
95.0,0,0,34,0,61,915,100
96.0,0,0,36,0,61,913,100
97.0,0,0,36,0,64,910,100
98.0,0,0,36,0,64,910,100
99.0,0,0,33,0,67,910,100
100.0,0,0,32,0,69,909,100
101.0,0,0,27,0,74,909,100
102.0,0,0,27,0,74,909,100
103.0,0,0,28,0,74,908,100
104.0,0,0,23,0,79,908,100
105.0,0,0,28,0,79,903,100
106.0,0,0,28,0,79,903,100
107.0,0,0,28,0,79,903,100
108.0,0,0,27,0,81,902,100
109.0,0,0,28,0,81,901,100
110.0,0,0,26,0,83,901,100
111.0,0,0,27,0,83,900,100
112.0,0,0,25,0,85,900,100
113.0,0,0,25,0,86,899,100
114.0,0,0,20,0,94,896,100
115.0,0,0,19,0,95,896,100
116.0,0,0,18,0,96,896,100
117.0,0,0,16,0,98,896,100
118.0,0,0,15,0,100,895,100
119.0,0,0,15,0,100,895,100
120.0,0,0,17,0,100,893,100
121.0,0,0,16,0,101,893,100
122.0,0,0,16,0,101,893,100
123.0,0,0,16,0,101,893,100
124.0,0,0,15,0,102,893,100
125.0,0,0,15,0,102,893,100
126.0,0,0,10,0,107,893,100
127.0,0,0,10,0,107,893,100
128.0,0,0,14,0,107,889,100
129.0,0,0,13,0,108,889,100
130.0,0,0,12,0,109,889,100
131.0,0,0,12,0,109,889,100
132.0,0,0,12,0,110,888,100
133.0,0,0,12,0,110,888,100
134.0,0,0,11,0,111,888,100
135.0,0,0,8,0,114,888,100
136.0,0,0,8,0,114,888,100
137.0,0,0,8,0,114,888,100
138.0,0,0,9,0,114,887,100
139.0,0,0,8,0,115,887,100
140.0,0,0,8,0,115,887,100
141.0,0,0,6,0,117,887,100
142.0,0,0,6,0,117,887,100
143.0,0,0,6,0,117,887,100
144.0,0,0,5,0,118,887,100
145.0,0,0,5,0,118,887,100
146.0,0,0,5,0,118,887,100
147.0,0,0,6,0,118,886,100
148.0,0,0,6,0,118,886,100
149.0,0,0,3,0,121,886,100
150.0,0,0,3,0,121,886,100
151.0,0,0,4,0,121,885,100
152.0,0,0,6,0,121,883,100
153.0,0,0,5,0,122,883,100
154.0,0,0,5,0,122,883,100
155.0,0,0,5,0,122,883,100
156.0,0,0,5,0,122,883,100
157.0,0,0,5,0,122,883,100
158.0,0,0,5,0,122,883,100
159.0,0,0,4,0,123,883,100
160.0,0,0,4,0,123,883,100
161.0,0,0,4,0,123,883,100
162.0,0,0,4,0,123,883,100
163.0,0,0,4,0,123,883,100
164.0,0,0,4,0,123,883,100
165.0,0,0,4,0,123,883,100
166.0,0,0,4,0,123,883,100
167.0,0,0,3,0,124,883,100
168.0,0,0,2,0,125,883,100
169.0,0,0,2,0,125,883,100
170.0,0,0,2,0,125,883,100
171.0,0,0,2,0,125,883,100
172.0,0,0,1,0,126,883,100
173.0,0,0,0,0,127,883,100
