"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,5,5,0,0,1000,0
2.0,0,4,5,0,1,1000,0
3.0,0,4,5,0,1,1000,0
4.0,0,5,5,0,2,998,0
5.0,0,4,5,0,3,998,0
6.0,0,4,5,0,3,998,0
7.0,0,4,5,0,3,998,0
8.0,0,4,5,0,3,998,0
9.0,0,7,5,0,3,995,0
10.0,0,8,5,0,3,994,0
11.0,0,8,6,0,3,993,0
12.0,0,10,7,0,3,990,0
13.0,0,12,8,0,3,987,0
14.0,0,15,8,0,3,984,0
15.0,0,14,11,0,4,981,0
16.0,0,16,11,0,4,979,0
17.0,0,20,13,0,4,973,0
18.0,0,20,13,0,4,973,0
19.0,0,23,13,0,5,969,0
20.0,0,23,16,0,5,966,0
21.0,0,22,13,0,12,963,0
22.0,0,22,15,0,12,961,0
23.0,0,21,15,0,13,961,0
24.0,0,24,18,0,13,955,0
25.0,0,26,17,0,15,952,0
26.0,0,27,18,0,15,950,0
27.0,0,29,21,0,15,945,0
28.0,0,31,22,0,15,942,0
29.0,0,33,26,0,15,936,0
30.0,0,35,30,0,17,928,0
31.0,0,39,28,0,20,923,0
32.0,0,42,28,0,21,919,0
33.0,0,44,27,0,23,916,0
34.0,0,45,27,0,26,912,0
35.0,0,44,32,0,29,905,0
36.0,0,46,32,0,32,900,0
37.0,0,45,35,0,34,896,0
38.0,0,47,38,0,41,884,0
39.0,0,49,39,0,42,880,0
40.0,0,43,43,0,48,876,0
41.0,0,49,42,0,53,866,0
42.0,0,51,43,0,55,861,0
43.0,0,55,44,0,58,853,0
44.0,0,55,45,0,58,852,0
45.0,0,57,41,0,66,846,0
46.0,0,58,42,0,71,839,0
47.0,0,61,42,0,73,834,0
48.0,0,66,43,0,79,822,0
49.0,0,75,45,0,82,808,0
50.0,0,81,50,0,87,792,0
51.0,0,81,56,0,94,779,0
52.0,1,79,62,0,101,767,0
53.0,1,80,66,0,105,758,0
54.0,1,87,75,0,107,740,0
55.0,1,91,79,0,111,728,0
56.0,1,95,78,0,119,717,0
57.0,1,98,76,0,126,709,0
58.0,1,102,85,0,129,693,0
59.0,1,106,85,0,144,674,0
60.0,1,112,89,0,148,660,0
61.0,1,116,90,0,154,649,0
62.0,1,113,91,0,165,640,0
63.0,1,115,94,0,169,631,0
64.0,1,114,94,0,176,625,0
65.0,1,116,101,0,177,615,0
66.0,1,124,107,0,182,596,0
67.0,1,126,110,0,187,586,0
68.0,1,132,110,0,194,573,0
69.0,1,130,116,0,206,557,0
70.0,1,133,119,0,219,538,0
71.0,1,128,117,0,234,530,0
72.0,1,129,112,0,247,521,0
73.0,1,130,110,0,260,509,0
74.0,1,131,107,0,273,498,0
75.0,1,130,102,0,292,485,0
76.0,1,139,102,0,301,467,0
77.0,1,135,105,0,312,457,0
78.0,1,132,107,0,322,448,0
79.0,1,132,100,0,338,439,0
80.0,1,130,96,0,355,428,0
81.0,1,132,97,0,369,411,0
82.0,1,128,94,0,383,404,0
83.0,1,128,91,0,395,395,0
84.0,1,135,91,0,404,379,0
85.0,1,135,89,0,416,369,0
86.0,1,138,84,0,425,362,0
87.0,1,132,83,0,444,350,0
88.0,1,135,88,0,452,334,0
89.0,1,133,89,0,464,323,0
90.0,1,131,84,0,479,315,0
91.0,1,122,80,0,497,310,0
92.0,1,121,82,0,506,300,0
93.0,1,122,79,0,513,295,0
94.0,1,120,75,0,523,291,0
95.0,1,122,77,0,534,276,0
96.0,1,120,77,0,542,270,0
97.0,1,111,73,0,558,267,0
98.0,1,109,70,0,567,263,0
99.0,1,106,65,0,577,261,0
100.0,1,104,61,0,588,256,0
101.0,1,96,59,0,601,253,0
102.0,1,94,55,0,618,242,0
103.0,1,91,55,0,625,238,0
104.0,1,90,51,0,635,233,0
105.0,1,85,49,0,646,229,0
106.0,1,82,47,0,655,225,0
107.0,1,81,47,0,662,219,0
108.0,1,76,44,0,675,214,0
109.0,1,73,39,0,689,208,0
110.0,1,71,36,0,700,202,0
111.0,1,67,35,0,706,201,0
112.0,1,65,34,0,712,198,0
