"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,59,75,0,0,9966,100
2.0,0,69,108,0,3,9920,100
3.0,0,86,141,0,6,9867,100
4.0,0,103,193,0,9,9795,100
5.0,0,119,247,0,12,9722,100
6.0,0,134,297,0,16,9653,100
7.0,0,151,367,0,22,9560,100
8.0,0,177,436,0,27,9460,100
9.0,0,198,511,0,29,9362,100
10.0,0,219,606,0,39,9236,100
11.0,0,249,689,0,46,9116,100
12.0,0,282,812,0,58,8948,100
13.0,0,303,937,0,67,8793,100
14.0,0,294,1079,0,125,8602,100
15.0,0,329,1260,0,144,8367,100
16.0,0,347,1398,0,170,8185,100
17.0,0,359,1578,0,203,7960,100
18.0,0,374,1795,0,234,7697,100
19.0,0,392,2027,0,269,7412,100
20.0,1,428,2234,0,298,7139,100
21.0,1,442,2434,0,375,6848,100
22.0,1,438,2609,0,454,6598,100
23.0,1,464,2772,0,532,6331,100
24.0,1,471,2940,0,625,6063,100
25.0,1,471,3119,0,729,5780,100
26.0,1,487,3286,0,839,5487,100
27.0,1,492,3427,0,928,5252,100
28.0,1,491,3599,0,1052,4957,100
29.0,1,499,3734,0,1199,4667,100
30.0,1,524,3865,0,1326,4384,100
31.0,1,530,3943,0,1487,4139,100
32.0,1,537,4074,0,1619,3869,100
33.0,1,550,4149,0,1806,3594,100
34.0,1,530,4190,0,2014,3365,100
35.0,1,539,4225,0,2224,3111,100
36.0,1,536,4175,0,2459,2929,100
37.0,1,527,4185,0,2676,2711,100
38.0,1,517,4140,0,2919,2523,100
39.0,1,518,4075,0,3173,2333,100
40.0,1,492,3961,0,3470,2176,100
41.0,1,507,3847,0,3715,2030,100
42.0,1,486,3714,0,4013,1886,100
43.0,1,476,3614,0,4278,1731,100
44.0,1,444,3524,0,4549,1582,100
45.0,1,432,3400,0,4814,1453,100
46.0,2,419,3269,0,5079,1331,100
47.0,2,383,3152,0,5348,1215,100
48.0,2,356,3023,0,5587,1132,100
49.0,2,326,2848,0,5864,1060,100
50.0,2,308,2695,0,6106,989,100
51.0,2,283,2549,0,6355,911,100
52.0,2,276,2413,0,6569,840,100
53.0,2,244,2248,0,6811,795,100
54.0,2,226,2108,0,7035,729,100
55.0,2,201,1988,0,7238,671,100
56.0,2,187,1829,0,7462,620,100
57.0,2,158,1723,0,7637,580,100
58.0,2,146,1596,0,7814,542,100
59.0,2,124,1485,0,7984,505,100
60.0,2,103,1373,0,8141,481,100
61.0,2,105,1285,0,8266,442,100
62.0,2,99,1207,0,8375,417,100
63.0,2,87,1113,0,8508,390,100
64.0,2,82,1022,0,8631,363,100
65.0,2,76,928,0,8748,346,100
66.0,2,59,854,0,8860,325,100
67.0,2,59,785,0,8946,308,100
68.0,2,51,711,0,9042,294,100
69.0,2,44,654,0,9115,285,100
70.0,2,40,613,0,9175,270,100
71.0,2,40,562,0,9237,259,100
72.0,2,34,508,0,9303,253,100
73.0,2,34,465,0,9355,244,100
74.0,2,32,433,0,9393,240,100
75.0,2,22,394,0,9453,229,100
76.0,2,18,352,0,9503,225,100
77.0,2,15,318,0,9546,219,100
78.0,2,12,287,0,9585,214,100
79.0,2,9,261,0,9622,206,100
80.0,3,9,231,0,9655,202,100
81.0,3,5,210,0,9683,199,100
82.0,3,4,187,0,9711,195,100
83.0,3,4,177,0,9725,191,100
84.0,3,2,159,0,9748,188,100
85.0,3,1,144,0,9765,187,100
86.0,3,1,131,0,9782,183,100
87.0,3,1,117,0,9797,182,100
88.0,3,1,107,0,9809,180,100
89.0,3,0,97,0,9820,180,100
90.0,3,0,90,0,9828,179,100
91.0,3,0,81,0,9840,176,100
92.0,3,0,72,0,9849,176,100
93.0,3,0,72,0,9850,175,100
94.0,3,0,64,0,9859,174,100
95.0,3,0,60,0,9864,173,100
96.0,3,0,50,0,9874,173,100
97.0,3,0,48,0,9877,172,100
98.0,3,0,44,0,9883,170,100
99.0,3,0,41,0,9889,167,100
100.0,3,0,35,0,9896,166,100
101.0,3,0,32,0,9899,166,100
102.0,3,0,33,0,9901,163,100
103.0,3,0,32,0,9905,160,100
104.0,3,0,26,0,9911,160,100
105.0,3,0,27,0,9913,157,100
106.0,3,0,25,0,9915,157,100
107.0,3,0,21,0,9919,157,100
108.0,3,0,20,0,9920,157,100
109.0,3,0,19,0,9921,157,100
110.0,3,0,19,0,9921,157,100
111.0,3,0,19,0,9921,157,100
112.0,3,0,16,0,9924,157,100
113.0,3,0,16,0,9924,157,100
114.0,3,0,16,0,9925,156,100
115.0,3,0,15,0,9926,156,100
116.0,3,0,12,0,9929,156,100
117.0,3,0,12,0,9929,156,100
118.0,3,0,11,0,9930,156,100
119.0,3,0,11,0,9930,156,100
120.0,3,0,8,0,9933,156,100
121.0,3,0,7,0,9934,156,100
122.0,3,0,8,0,9934,155,100
123.0,3,0,6,0,9936,155,100
124.0,3,0,4,0,9938,155,100
125.0,3,0,4,0,9938,155,100
126.0,3,0,1,0,9941,155,100
127.0,3,0,1,0,9941,155,100
128.0,3,0,1,0,9941,155,100
129.0,3,0,1,0,9941,155,100
130.0,3,0,1,0,9941,155,100
131.0,3,0,2,0,9941,154,100
132.0,3,0,2,0,9941,154,100
133.0,3,0,2,0,9941,154,100
134.0,3,0,2,0,9941,154,100
135.0,3,0,2,0,9941,154,100
136.0,3,0,2,0,9941,154,100
137.0,3,0,2,0,9941,154,100
138.0,3,0,2,0,9941,154,100
139.0,3,0,2,0,9941,154,100
140.0,3,0,2,0,9941,154,100
141.0,3,0,2,0,9941,154,100
142.0,3,0,2,0,9941,154,100
143.0,3,0,1,0,9942,154,100
144.0,3,0,1,0,9942,154,100
145.0,3,0,1,0,9942,154,100
146.0,3,0,1,0,9942,154,100
147.0,3,0,1,0,9942,154,100
148.0,3,0,1,0,9942,154,100
149.0,3,0,1,0,9942,154,100
150.0,3,0,1,0,9942,154,100
151.0,3,0,1,0,9942,154,100
152.0,3,0,0,0,9943,154,100
