"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1.0,0,10,0,0,0,1000,0
2.0,0,10,0,0,0,1000,0
3.0,0,10,0,0,0,1000,0
4.0,0,12,0,0,0,998,0
5.0,0,14,0,0,0,996,0
6.0,0,14,0,0,0,996,0
7.0,0,14,0,0,0,996,0
8.0,0,15,0,0,0,995,0
9.0,0,15,0,0,0,995,0
10.0,0,16,0,0,0,994,0
11.0,0,16,0,0,1,993,0
12.0,0,16,0,0,1,993,0
13.0,0,15,0,0,2,993,0
14.0,0,15,0,0,2,993,0
15.0,0,17,0,0,3,990,0
16.0,0,21,0,0,3,986,0
17.0,0,22,0,0,3,985,0
18.0,0,24,0,0,3,983,0
19.0,0,25,0,0,3,982,0
20.0,0,26,0,0,3,981,0
21.0,0,20,0,0,12,978,0
22.0,0,21,0,0,12,977,0
23.0,0,28,0,0,12,970,0
24.0,0,28,0,0,13,969,0
25.0,0,26,0,0,15,969,0
26.0,0,23,0,0,19,968,0
27.0,0,23,0,0,19,968,0
28.0,0,23,0,0,19,968,0
29.0,0,23,0,0,19,968,0
30.0,0,23,0,0,19,968,0
31.0,0,22,0,0,20,968,0
32.0,0,21,0,0,22,967,0
33.0,0,21,0,0,22,967,0
34.0,0,21,0,0,22,967,0
35.0,0,22,0,0,22,966,0
36.0,0,20,0,0,25,965,0
37.0,0,19,0,0,27,964,0
38.0,0,20,0,0,27,963,0
39.0,0,19,0,0,29,962,0
40.0,0,19,0,0,30,961,0
41.0,0,18,0,0,31,961,0
42.0,0,18,0,0,33,959,0
43.0,0,17,0,0,34,959,0
44.0,0,11,0,0,40,959,0
45.0,0,11,0,0,41,958,0
46.0,0,13,0,0,41,956,0
47.0,0,13,0,0,42,955,0
48.0,0,13,0,0,42,955,0
49.0,0,14,0,0,42,954,0
50.0,0,13,0,0,43,954,0
51.0,0,13,0,0,43,954,0
52.0,0,13,0,0,43,954,0
53.0,0,13,0,0,43,954,0
54.0,0,13,0,0,43,954,0
55.0,0,14,0,0,43,953,0
56.0,0,13,0,0,44,953,0
57.0,0,15,0,0,45,950,0
58.0,0,15,0,0,46,949,0
59.0,0,15,0,0,47,948,0
60.0,0,14,0,0,48,948,0
61.0,0,13,0,0,49,948,0
62.0,0,13,0,0,49,948,0
63.0,0,11,0,0,51,948,0
64.0,0,12,0,0,51,947,0
65.0,0,13,0,0,51,946,0
66.0,0,12,0,0,52,946,0
67.0,0,11,0,0,54,945,0
68.0,0,10,0,0,55,945,0
