"run","tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1,113.0,56,2,0,0,30,912,0
1,114.0,56,1,0,0,31,912,0
1,115.0,56,1,0,0,31,912,0
1,116.0,56,1,0,0,31,912,0
1,117.0,56,1,0,0,31,912,0
1,118.0,56,1,0,0,31,912,0
1,119.0,56,1,0,0,31,912,0
1,120.0,56,1,0,0,31,912,0
1,121.0,56,0,0,0,32,912,0
1,122.0,56,0,0,0,32,912,0
3,1.0,0,10,0,0,0,990,0
3,2.0,0,10,0,0,0,990,0
3,3.0,0,10,0,0,0,990,0
3,4.0,0,10,0,0,0,990,0
3,5.0,0,11,0,0,0,989,0
3,6.0,0,11,0,0,0,989,0
3,7.0,0,12,0,0,0,988,0
3,8.0,0,12,0,0,1,987,0
3,9.0,0,14,0,0,1,985,0
3,10.0,1,13,0,0,1,985,0
3,11.0,4,11,0,0,1,984,0
3,12.0,4,12,0,0,1,983,0
3,13.0,6,10,0,0,1,983,0
3,14.0,6,11,0,0,1,982,0
3,15.0,7,10,0,0,2,981,0
3,16.0,7,10,0,0,2,981,0
3,17.0,7,10,0,0,2,981,0
3,18.0,8,11,0,0,2,979,0
3,19.0,8,12,0,0,2,978,0
3,20.0,9,12,0,0,2,977,0
3,21.0,9,8,0,0,7,976,0
3,22.0,9,9,0,0,7,975,0
3,23.0,9,9,0,0,7,975,0
3,24.0,10,9,0,0,7,974,0
3,25.0,10,12,0,0,7,971,0
3,26.0,10,12,0,0,8,970,0
3,27.0,10,14,0,0,8,968,0
3,28.0,10,15,0,0,8,967,0
3,29.0,11,16,0,0,9,964,0
3,30.0,14,13,0,0,9,964,0
3,31.0,14,14,0,0,9,963,0
3,32.0,14,15,0,0,9,962,0
3,33.0,14,19,0,0,9,958,0
3,34.0,15,19,0,0,9,957,0
3,35.0,16,18,0,0,9,957,0
3,36.0,17,17,0,0,10,956,0
3,37.0,21,13,0,0,10,956,0
3,38.0,22,13,0,0,10,955,0
3,39.0,24,10,0,0,11,955,0
3,40.0,24,13,0,0,11,952,0
3,41.0,24,18,0,0,11,947,0
3,42.0,24,18,0,0,12,946,0
3,43.0,24,19,0,0,14,943,0
3,44.0,24,19,0,0,14,943,0
3,45.0,26,17,0,0,15,942,0
3,46.0,28,15,0,0,16,941,0
3,47.0,28,18,0,0,16,938,0
3,48.0,28,18,0,0,16,938,0
3,49.0,29,19,0,0,16,936,0
3,50.0,29,21,0,0,16,934,0
3,51.0,31,20,0,0,16,933,0
3,52.0,32,20,0,0,17,931,0
3,53.0,32,20,0,0,17,931,0
3,54.0,33,17,0,0,19,931,0
3,55.0,34,16,0,0,19,931,0
3,56.0,35,15,0,0,19,931,0
3,57.0,36,14,0,0,19,931,0
3,58.0,36,15,0,0,19,930,0
3,59.0,38,15,0,0,20,927,0
3,60.0,39,14,0,0,20,927,0
3,61.0,40,11,0,0,22,927,0
3,62.0,41,10,0,0,22,927,0
3,63.0,41,11,0,0,22,926,0
3,64.0,41,11,0,0,22,926,0
3,65.0,41,11,0,0,22,926,0
3,66.0,43,10,0,0,22,925,0
3,67.0,43,10,0,0,22,925,0
3,68.0,43,10,0,0,23,924,0
3,69.0,44,9,0,0,23,924,0
3,70.0,44,8,0,0,25,923,0
3,71.0,44,8,0,0,25,923,0
3,72.0,44,8,0,0,25,923,0
3,73.0,44,7,0,0,26,923,0
3,74.0,44,7,0,0,27,922,0
3,75.0,44,7,0,0,27,922,0
3,76.0,45,6,0,0,27,922,0
3,77.0,45,6,0,0,27,922,0
3,78.0,45,7,0,0,27,921,0
3,79.0,47,5,0,0,27,921,0
3,80.0,47,4,0,0,28,921,0
3,81.0,47,5,0,0,28,920,0
3,82.0,47,6,0,0,28,919,0
3,83.0,47,7,0,0,28,918,0
3,84.0,47,7,0,0,29,917,0
3,85.0,48,6,0,0,29,917,0
3,86.0,48,6,0,0,29,917,0
3,87.0,48,8,0,0,29,915,0
3,88.0,48,8,0,0,29,915,0
3,89.0,48,6,0,0,31,915,0
3,90.0,48,6,0,0,31,915,0
3,91.0,48,7,0,0,32,913,0
3,92.0,48,10,0,0,32,910,0
3,93.0,48,10,0,0,32,910,0
3,94.0,48,10,0,0,32,910,0
3,95.0,49,9,0,0,32,910,0
3,96.0,50,8,0,0,32,910,0
3,97.0,52,5,0,0,33,910,0
3,98.0,52,6,0,0,33,909,0
3,99.0,53,6,0,0,33,908,0
3,100.0,55,5,0,0,33,907,0
3,101.0,55,7,0,0,33,905,0
3,102.0,55,7,0,0,33,905,0
3,103.0,55,7,0,0,33,905,0
3,104.0,56,7,0,0,33,904,0
3,105.0,56,7,0,0,33,904,0
3,106.0,58,5,0,0,33,904,0
3,107.0,58,5,0,0,33,904,0
3,108.0,58,5,0,0,33,904,0
3,109.0,58,5,0,0,33,904,0
3,110.0,58,5,0,0,33,904,0
3,111.0,58,5,0,0,33,904,0
3,112.0,58,5,0,0,33,904,0
3,113.0,58,5,0,0,33,904,0
3,114.0,59,4,0,0,33,904,0
3,115.0,59,4,0,0,33,904,0
3,116.0,59,4,0,0,33,904,0
3,117.0,59,4,0,0,33,904,0
3,118.0,59,4,0,0,33,904,0
3,119.0,59,3,0,0,34,904,0
3,120.0,59,3,0,0,34,904,0
3,121.0,60,2,0,0,34,904,0
3,122.0,60,0,0,0,36,904,0
3,123.0,60,0,0,0,36,904,0
2,1.0,0,10,0,0,0,990,0
2,2.0,0,10,0,0,0,990,0
2,3.0,0,12,0,0,0,988,0
2,4.0,0,13,0,0,0,987,0
2,5.0,0,13,0,0,0,987,0
2,6.0,0,13,0,0,0,987,0
2,7.0,0,12,0,0,1,987,0
2,8.0,0,13,0,0,1,986,0
2,9.0,0,15,0,0,1,984,0
2,10.0,0,16,0,0,1,983,0
2,11.0,0,20,0,0,1,979,0
2,12.0,1,21,0,0,1,977,0
2,13.0,2,19,0,0,2,977,0
2,14.0,2,19,0,0,3,976,0
2,15.0,3,18,0,0,3,976,0
2,16.0,3,20,0,0,3,974,0
2,17.0,3,20,0,0,3,974,0
2,18.0,3,20,0,0,4,973,0
2,19.0,4,20,0,0,4,972,0
2,20.0,5,19,0,0,5,971,0
2,21.0,6,15,0,0,10,969,0
2,22.0,6,16,0,0,10,968,0
2,23.0,6,17,0,0,10,967,0
2,24.0,10,13,0,0,10,967,0
2,25.0,11,12,0,0,11,966,0
2,26.0,11,12,0,0,11,966,0
2,27.0,12,11,0,0,11,966,0
2,28.0,12,11,0,0,11,966,0
2,29.0,12,11,0,0,11,966,0
2,30.0,12,9,0,0,13,966,0
2,31.0,12,8,0,0,14,966,0
2,32.0,13,7,0,0,14,966,0
2,33.0,13,6,0,0,15,966,0
2,34.0,15,4,0,0,15,966,0
2,35.0,15,3,0,0,16,966,0
2,36.0,15,4,0,0,16,965,0
2,37.0,15,4,0,0,16,965,0
2,38.0,15,4,0,0,16,965,0
2,39.0,15,4,0,0,17,964,0
2,40.0,15,5,0,0,17,963,0
2,41.0,15,5,0,0,17,963,0
2,42.0,15,5,0,0,17,963,0
2,43.0,16,3,0,0,18,963,0
2,44.0,16,3,0,0,18,963,0
2,45.0,16,3,0,0,18,963,0
2,46.0,16,4,0,0,18,962,0
2,47.0,17,3,0,0,18,962,0
2,48.0,17,3,0,0,18,962,0
2,49.0,17,4,0,0,18,961,0
2,50.0,17,4,0,0,18,961,0
2,51.0,18,3,0,0,18,961,0
2,52.0,18,3,0,0,18,961,0
2,53.0,18,3,0,0,18,961,0
2,54.0,18,3,0,0,18,961,0
2,55.0,18,6,0,0,18,958,0
2,56.0,19,5,0,0,18,958,0
2,57.0,19,6,0,0,18,957,0
2,58.0,19,7,0,0,18,956,0
2,59.0,19,7,0,0,18,956,0
2,60.0,19,6,0,0,19,956,0
2,61.0,19,7,0,0,19,955,0
2,62.0,19,7,0,0,19,955,0
2,63.0,19,7,0,0,19,955,0
2,64.0,20,7,0,0,19,954,0
2,65.0,20,7,0,0,19,954,0
2,66.0,20,7,0,0,19,954,0
2,67.0,20,7,0,0,19,954,0
2,68.0,21,6,0,0,19,954,0
2,69.0,21,6,0,0,19,954,0
2,70.0,21,6,0,0,20,953,0
2,71.0,22,5,0,0,20,953,0
2,72.0,22,5,0,0,20,953,0
2,73.0,23,4,0,0,20,953,0
2,74.0,23,5,0,0,20,952,0
2,75.0,23,5,0,0,20,952,0
2,76.0,23,4,0,0,21,952,0
2,77.0,23,4,0,0,21,952,0
2,78.0,24,3,0,0,21,952,0
2,79.0,24,3,0,0,21,952,0
2,80.0,24,3,0,0,21,952,0
2,81.0,24,3,0,0,21,952,0
2,82.0,24,2,0,0,22,952,0
2,83.0,24,2,0,0,22,952,0
2,84.0,24,2,0,0,22,952,0
2,85.0,25,1,0,0,22,952,0
2,86.0,26,0,0,0,22,952,0
