"run","tick","Dead","Hospital","InfectedvA","InfectedvB","Susceptible","Vaccinatated","Recovered"
1,214.0,6,1,0,12,227,0,765
1,215.0,6,1,0,12,227,0,765
1,216.0,6,1,0,11,227,0,766
1,217.0,6,1,0,10,227,0,767
1,218.0,6,1,0,8,227,0,769
1,219.0,6,1,0,7,227,0,770
1,220.0,6,1,0,7,227,0,770
1,221.0,6,1,0,7,227,0,770
1,222.0,6,1,0,6,227,0,771
1,223.0,6,1,0,7,226,0,771
1,224.0,6,1,0,7,226,0,771
1,225.0,6,1,0,7,226,0,771
1,226.0,6,1,0,6,226,0,772
1,227.0,6,1,0,6,226,0,772
1,228.0,6,1,0,6,226,0,772
1,229.0,6,1,0,6,226,0,772
1,230.0,6,1,0,7,225,0,772
1,231.0,6,1,0,6,225,0,773
1,232.0,6,1,0,5,224,0,775
1,233.0,6,1,0,4,224,0,776
1,234.0,6,1,0,4,224,0,776
1,235.0,6,1,0,4,224,0,776
1,236.0,6,1,0,4,224,0,776
1,237.0,6,1,0,4,224,0,776
1,238.0,6,1,0,4,224,0,776
1,239.0,6,1,0,3,224,0,777
1,240.0,6,1,0,3,224,0,777
1,241.0,6,1,0,3,224,0,777
1,242.0,6,1,0,3,224,0,777
1,243.0,6,1,0,3,224,0,777
1,244.0,6,1,0,3,224,0,777
1,245.0,6,1,0,3,224,0,777
1,246.0,6,1,0,3,224,0,777
1,247.0,6,1,0,3,224,0,777
1,248.0,6,1,0,3,224,0,777
1,249.0,6,1,0,3,224,0,777
1,250.0,6,1,0,3,224,0,777
1,251.0,6,1,0,2,224,0,778
1,252.0,6,1,0,2,224,0,778
1,253.0,6,1,0,2,224,0,778
1,254.0,6,1,0,2,224,0,778
1,255.0,6,1,0,2,224,0,778
1,256.0,6,1,0,2,224,0,778
1,257.0,6,1,0,2,224,0,778
1,258.0,6,1,0,1,224,0,779
1,259.0,6,1,0,1,224,0,779
1,260.0,6,1,0,0,224,0,780
