"run","tick","Dead","Hospital","InfectedvA","InfectedvB","Susceptible","Vaccinatated","Recovered"
1,178.0,0,1,0,5,799,0,206
1,179.0,0,1,0,5,799,0,206
1,180.0,0,1,0,5,798,0,207
1,181.0,0,1,0,4,798,0,208
1,182.0,0,1,0,4,798,0,208
1,183.0,0,1,0,3,798,0,209
1,184.0,0,1,0,3,798,0,209
1,185.0,0,1,0,4,797,0,209
1,186.0,0,1,0,4,797,0,209
1,187.0,0,1,0,3,797,0,210
1,188.0,0,1,0,3,797,0,210
1,189.0,0,1,0,3,797,0,210
1,190.0,0,1,0,3,797,0,210
1,191.0,0,1,0,3,797,0,210
1,192.0,0,1,0,3,797,0,210
1,193.0,0,1,0,3,797,0,210
1,194.0,0,1,0,2,797,0,211
1,195.0,0,1,0,2,797,0,211
1,196.0,0,1,0,3,796,0,211
1,197.0,0,1,0,3,796,0,211
1,198.0,0,1,0,3,796,0,211
1,199.0,0,1,0,2,796,0,212
1,200.0,0,1,0,2,796,0,212
1,201.0,0,1,0,2,796,0,212
1,202.0,0,1,0,2,796,0,212
1,203.0,0,1,0,2,796,0,212
1,204.0,0,1,0,2,796,0,212
1,205.0,0,1,0,2,796,0,212
1,206.0,0,1,0,1,796,0,213
1,207.0,0,1,0,1,796,0,213
1,208.0,0,1,0,1,796,0,213
1,209.0,0,1,0,1,796,0,213
1,210.0,0,1,0,1,796,0,213
1,211.0,0,1,0,1,796,0,213
1,212.0,0,1,0,1,796,0,213
1,213.0,0,1,0,2,795,0,213
1,214.0,0,1,0,2,795,0,213
1,215.0,0,1,0,2,795,0,213
1,216.0,0,1,0,2,795,0,213
1,217.0,0,1,0,1,795,0,214
1,218.0,0,1,0,1,795,0,214
1,219.0,0,1,0,1,795,0,214
1,220.0,0,1,0,1,795,0,214
1,221.0,0,1,0,1,795,0,214
1,222.0,0,1,0,1,795,0,214
1,223.0,0,1,0,1,795,0,214
1,224.0,0,1,0,1,795,0,214
1,225.0,0,1,0,1,795,0,214
1,226.0,0,1,0,1,795,0,214
1,227.0,0,1,0,1,795,0,214
1,228.0,0,1,0,1,795,0,214
1,229.0,0,1,0,1,795,0,214
1,230.0,0,1,0,1,795,0,214
1,231.0,0,1,0,1,795,0,214
1,232.0,0,1,0,1,795,0,214
1,233.0,0,1,0,1,795,0,214
1,234.0,0,1,0,0,795,0,215
1,235.0,0,1,0,0,795,0,215
