"run","tick","Dead","Hospital","InfectedvA","InfectedvB","Susceptible","Vaccinatated","Recovered"
1,1.0,0,1,10,0,990,0,0
1,2.0,0,1,12,0,988,0,0
1,3.0,0,1,13,0,987,0,0
1,4.0,0,1,15,0,985,0,0
1,5.0,0,1,18,0,982,0,0
1,6.0,0,1,19,0,981,0,0
1,7.0,0,1,17,0,981,0,2
1,8.0,0,1,17,0,981,0,2
1,9.0,0,1,17,0,981,0,2
1,10.0,0,1,20,0,978,0,2
1,11.0,0,1,24,0,974,0,2
1,12.0,0,1,25,0,973,0,2
1,13.0,1,1,25,0,972,0,2
1,14.0,1,1,27,0,969,0,3
1,15.0,1,1,26,0,969,0,4
1,16.0,1,1,30,0,965,0,4
1,17.0,1,1,34,0,961,0,4
1,18.0,1,1,34,0,960,0,5
1,19.0,1,1,36,0,958,0,5
1,20.0,1,1,41,0,953,0,5
1,21.0,1,1,36,0,952,0,11
1,22.0,1,1,37,0,951,0,11
1,23.0,1,1,37,0,948,0,14
1,24.0,1,1,38,0,946,0,15
1,25.0,1,1,38,0,944,0,17
1,26.0,3,1,33,0,944,0,20
1,27.0,3,1,32,0,943,0,22
1,28.0,3,1,34,0,941,0,22
1,29.0,3,1,36,0,939,0,22
1,30.0,4,1,38,0,936,0,22
1,31.0,4,1,40,0,933,0,23
1,32.0,4,1,39,0,932,0,25
1,33.0,4,1,40,0,930,0,26
1,34.0,4,1,37,0,930,0,29
1,35.0,4,1,37,0,928,0,31
1,36.0,4,1,38,0,926,0,32
1,37.0,4,1,33,0,926,0,37
1,38.0,4,1,31,0,924,0,41
1,39.0,4,1,33,0,922,0,41
1,40.0,5,1,29,0,922,0,44
1,41.0,5,1,25,0,921,0,49
1,42.0,5,1,27,0,918,0,50
1,43.0,5,1,27,0,917,0,51
1,44.0,5,1,30,0,914,0,51
1,45.0,5,1,29,0,914,0,52
1,46.0,5,1,28,0,913,0,54
1,47.0,5,1,28,0,913,0,54
1,48.0,5,1,27,0,913,0,55
1,49.0,5,1,26,0,912,0,57
1,50.0,6,1,24,0,911,0,59
1,51.0,6,1,24,0,909,0,61
1,52.0,6,1,24,0,907,0,63
1,53.0,6,1,24,0,906,0,64
1,54.0,6,1,23,0,905,0,66
1,55.0,6,1,24,0,904,0,66
1,56.0,6,1,23,0,904,0,67
1,57.0,6,1,22,0,903,0,69
1,58.0,6,1,22,0,903,0,69
1,59.0,6,1,20,0,903,0,71
1,60.0,6,1,21,0,900,0,73
1,61.0,6,1,21,0,900,0,73
1,62.0,6,1,22,0,898,0,74
1,63.0,6,1,23,0,894,0,77
1,64.0,6,1,21,0,894,0,79
1,65.0,6,1,18,0,894,0,82
1,66.0,6,1,18,0,894,0,82
1,67.0,6,1,18,0,893,0,83
1,68.0,6,1,19,0,892,0,83
1,69.0,6,1,19,0,892,0,83
1,70.0,6,1,20,0,890,0,84
1,71.0,7,1,18,0,890,0,85
1,72.0,7,1,17,0,890,0,86
1,73.0,7,1,18,0,888,0,87
1,74.0,7,1,17,0,888,0,88
1,75.0,7,1,20,0,884,0,89
1,76.0,7,1,20,0,883,0,90
1,77.0,7,1,21,0,882,0,90
1,78.0,7,1,21,0,880,0,92
1,79.0,7,1,21,0,880,0,92
1,80.0,7,1,20,0,880,0,93
1,81.0,7,1,18,0,880,0,95
1,82.0,7,1,18,0,880,0,95
1,83.0,7,1,17,0,880,0,96
1,84.0,7,1,13,0,880,0,100
1,85.0,7,1,15,0,878,0,100
1,86.0,7,1,15,0,878,0,100
1,87.0,7,1,15,0,878,0,100
1,88.0,7,1,15,0,877,0,101
1,89.0,7,1,14,0,877,0,102
1,90.0,7,1,14,0,876,0,103
1,91.0,7,1,12,0,876,0,105
1,92.0,7,1,11,0,876,0,106
1,93.0,7,1,11,0,876,0,106
1,94.0,7,1,12,0,874,0,107
1,95.0,7,1,13,0,873,0,107
1,96.0,7,1,10,0,872,0,111
1,97.0,7,1,10,0,871,0,112
1,98.0,7,1,10,0,870,0,113
1,99.0,7,1,9,0,870,0,114
1,100.0,7,1,9,0,870,0,114
1,101.0,7,1,9,0,870,0,114
1,102.0,7,1,9,0,869,0,115
1,103.0,7,1,9,0,868,0,116
1,104.0,7,1,9,0,868,0,116
1,105.0,7,1,9,0,868,0,116
1,106.0,7,1,9,0,867,0,117
1,107.0,7,1,8,0,867,0,118
1,108.0,7,1,8,0,867,0,118
1,109.0,7,1,9,0,866,0,118
1,110.0,7,1,9,0,866,0,118
1,111.0,7,1,8,0,865,0,120
1,112.0,7,1,8,0,865,0,120
1,113.0,8,1,7,0,865,0,120
1,114.0,8,1,7,0,865,0,120
1,115.0,8,1,7,0,865,0,120
1,116.0,8,1,6,0,865,0,121
1,117.0,8,1,6,0,865,0,121
1,118.0,8,1,7,0,864,0,121
1,119.0,8,1,6,0,863,0,123
1,120.0,8,1,6,0,863,0,123
1,121.0,8,1,6,0,863,0,123
1,122.0,8,1,6,0,863,0,123
1,123.0,8,1,5,0,863,0,124
1,124.0,8,1,6,0,862,0,124
1,125.0,8,1,6,0,862,0,124
1,126.0,8,1,5,0,862,0,125
1,127.0,8,1,4,0,862,0,126
1,128.0,8,1,4,0,862,0,126
1,129.0,8,1,4,0,862,0,126
1,130.0,8,1,4,0,862,0,126
1,131.0,8,1,4,0,862,0,126
1,132.0,8,1,3,0,862,0,127
1,133.0,8,1,3,0,862,0,127
1,134.0,8,1,3,0,862,0,127
1,135.0,8,1,3,0,862,0,127
1,136.0,8,1,4,0,861,0,127
1,137.0,8,1,4,0,861,0,127
1,138.0,8,1,6,0,859,0,127
1,139.0,8,1,5,0,859,0,128
1,140.0,8,1,4,0,859,0,129
1,141.0,8,1,4,0,859,0,129
1,142.0,8,1,4,0,859,0,129
1,143.0,8,1,5,0,858,0,129
1,144.0,8,1,5,0,858,0,129
1,145.0,8,1,4,0,858,0,130
1,146.0,8,1,5,0,857,0,130
1,147.0,8,1,5,0,857,0,130
1,148.0,8,1,5,0,857,0,130
1,149.0,8,1,6,0,856,0,130
1,150.0,8,1,6,0,856,0,130
1,151.0,8,1,6,0,856,0,130
1,152.0,8,1,6,0,856,0,130
1,153.0,8,1,6,0,856,0,130
1,154.0,8,1,6,0,856,0,130
1,155.0,8,1,7,0,855,0,130
1,156.0,8,1,9,0,853,0,130
1,157.0,8,1,8,0,853,0,131
